,종목명,회계년,유동자산(천원),총자산(천원),부채비율(%),차입금의존도(%),자기자본비율(%),재고자산(천원),매출채권(천원),매입채무(천원),단기차입금(천원)
501,이엔플러스,2020,19569441.0,90581868.0,63.14,23.83,61.30,4332187.0,3060415.0,745388.0,4771.0
502,이엔플러스,2021,48698471.0,102809878.0,42.05,14.46,70.40,5126557.0,32474316.0,1046185.0,150000.0
503,이엔플러스,2022,57415298.0,120327643.0,85.73,20.56,53.84,7959837.0,10878062.0,3014264.0,5078273.0
504,이엔플러스,2023,68982243.0,172159921.0,116.98,28.61,46.09,14487294.0,9120620.0,10874297.0,25910936.0
505,남광토건,2019,141893966.0,202566665.0,283.12,13.39,26.10,127224.0,41104197.0,44863602.0,25245011.0
506,남광토건,2020,127518149.0,204018820.0,207.71,5.58,32.50,127224.0,9658583.0,25899919.0,9245011.0
507,남광토건,2021,205832874.0,273978349.0,212.24,15.61,32.03,0.0,11503425.0,34401739.0,34245011.0
508,남광토건,2022,263129339.0,345922884.0,223.29,11.93,30.93,0.0,4826760.0,74052571.0,25000000.0
509,남광토건,2023,296406260.0,377327938.0,233.82,10.4,29.96,0.0,60278557.0,84762482.0,22000000.0
510,남선알미늄,2019,120272355.0,295529661.0,65.01,12.04,60.60,16737678.0,56581136.0,23754074.0,22764851.0
511,남선알미늄,2020,112419203.0,295152804.0,55.72,11.09,64.22,23897461.0,49854568.0,20744806.0,21354506.0
512,남선알미늄,2021,116527739.0,355238355.0,50.57,6.24,66.41,36558856.0,38160768.0,20864714.0,11803570.0
513,남선알미늄,2022,134740292.0,401195144.0,30.84,2.65,76.43,33145082.0,36690082.0,19144980.0,3148887.0
514,남선알미늄,2023,170423189.0,432707601.0,42.73,6.87,70.06,29836883.0,62377524.0,37999089.0,23559175.0
515,남성,2019,81384040.0,204791617.0,138.34,38.49,41.96,31945482.0,8173127.0,13704204.0,65061060.0
516,남성,2020,84958318.0,233037086.0,118.83,31.41,45.70,26996411.0,12151976.0,17759514.0,56465343.0
517,남성,2021,126452567.0,288756910.0,141.96,30.02,41.33,46565310.0,15220354.0,31467220.0,65105850.0
518,남성,2022,102793565.0,271152129.0,126.91,33.84,44.07,35205071.0,6152380.0,9958728.0,70832277.0
519,남성,2023,89215908.0,258113198.0,138.74,34.82,41.89,26530907.0,7975599.0,9996406.0,82136039.0
520,남양유업,2019,546860002.0,1056364685.0,15.80,3.93,86.36,155566272.0,150085543.0,55651007.0,0.0
521,남양유업,2020,507814755.0,1001076160.0,14.64,3.96,87.23,209317695.0,133990392.0,51160607.0,0.0
522,남양유업,2021,480016975.0,937403119.0,15.31,3.15,86.72,175037731.0,115218826.0,48820848.0,0.0
523,남양유업,2022,456110402.0,902259070.0,22.27,6.62,81.79,179247243.0,114689562.0,50642744.0,37100000.0
524,남양유업,2023,377093658.0,790678468.0,16.58,2.23,85.78,185781902.0,105461015.0,56437903.0,1000000.0
525,비비안,2019,70253376.0,133298819.0,31.56,7.36,76.01,41165865.0,14251587.0,5139118.0,3210000.0
526,비비안,2020,103357881.0,189039184.0,109.45,37.83,47.74,39530942.0,12073695.0,5637741.0,10000.0
527,비비안,2021,88583996.0,198167472.0,91.88,35.16,52.11,40912989.0,14712900.0,7728012.0,10000.0
528,비비안,2022,90886103.0,201061181.0,108.18,38.94,48.04,44265680.0,16656524.0,6091441.0,10000.0
529,비비안,2023,86469580.0,191082594.0,116.49,41.03,46.19,46937409.0,14829722.0,5009442.0,665216.0
530,남해화학,2019,373808861.0,581138671.0,33.92,8.81,74.67,141975095.0,65912669.0,37753274.0,45924010.0
531,남해화학,2020,383050611.0,589444547.0,30.14,7.36,76.84,131652053.0,63441448.0,29969858.0,38310453.0
532,남해화학,2021,503297307.0,719110525.0,52.48,13.17,65.58,271777764.0,110329847.0,81201428.0,90498418.0
533,남해화학,2022,618408759.0,902896420.0,72.97,20.43,57.81,386216091.0,180603112.0,81862996.0,175563946.0
534,남해화학,2023,499607200.0,833548600.0,60.51,21.46,62.30,239782042.0,197644374.0,74088113.0,143359198.0
535,넥센,2019,1205376352.0,4098014996.0,100.86,31.16,49.79,408595106.0,386507909.0,130168349.0,109433161.0
536,넥센,2020,1344018778.0,4239211984.0,107.67,34.74,48.15,370441206.0,393113877.0,96181405.0,285834145.0
537,넥센,2021,1645487810.0,4572292481.0,116.00,32.13,46.30,535132915.0,460580823.0,147213872.0,315343550.0
538,넥센,2022,1637750257.0,4726896214.0,121.80,36.93,45.09,683018273.0,445228860.0,176668168.0,747066556.0
539,넥센,2023,1745855254.0,5060957368.0,126.79,37.16,44.09,676555162.0,479654152.0,109107423.0,534641874.0
540,넥센타이어,2019,1088556455.0,3436052113.0,120.56,35.58,45.34,385354111.0,341478265.0,123902324.0,79383867.0
541,넥센타이어,2020,1200267599.0,3541080327.0,128.91,39.48,43.69,346516787.0,345593716.0,88376112.0,240080390.0
542,넥센타이어,2021,1476005839.0,3823413438.0,138.97,36.07,41.85,497072460.0,397485972.0,158716170.0,255982316.0
543,넥센타이어,2022,1442087251.0,3944336740.0,147.10,42.07,40.47,649173371.0,382189165.0,166468158.0,663361180.0
544,넥센타이어,2023,1556084175.0,4232661555.0,148.27,41.82,40.28,640773667.0,430142468.0,102218503.0,458756000.0
545,노루페인트,2019,263742589.0,627342505.0,94.60,18.03,51.39,69994145.0,145172424.0,101268396.0,50383394.0
546,노루페인트,2020,302997190.0,666659131.0,99.68,18.48,50.08,78142777.0,151076847.0,120603192.0,36119765.0
547,노루페인트,2021,303768290.0,670646934.0,94.40,17.63,51.44,77856029.0,155296721.0,123318571.0,27498829.0
548,노루페인트,2022,308281426.0,668177302.0,89.46,15.83,52.78,80861911.0,148659509.0,126102773.0,14515781.0
549,노루페인트,2023,318102040.0,668631273.0,78.65,12.31,55.98,71677235.0,145314061.0,119916310.0,12966125.0
550,노루홀딩스,2019,452835629.0,1007372302.0,77.52,19.25,56.33,96523789.0,186191532.0,120971339.0,71932394.0
551,노루홀딩스,2020,484925979.0,1051083865.0,81.86,20.69,54.99,102074027.0,186391380.0,138757537.0,55637758.0
552,노루홀딩스,2021,495132611.0,1055537182.0,80.89,19.47,55.28,111098811.0,199159352.0,148801448.0,56364707.0
553,노루홀딩스,2022,583742767.0,1171989378.0,77.35,17.76,56.38,155760942.0,234474827.0,173956771.0,57412652.0
554,노루홀딩스,2023,595112645.0,1188823572.0,71.35,15.23,58.36,144600917.0,222959465.0,166060907.0,52571443.0
555,녹십자,2019,961780105.0,1959299528.0,65.47,24.66,60.43,406556726.0,388324507.0,139270030.0,41132536.0
556,녹십자,2020,1132043319.0,2151399594.0,69.49,26.33,59.00,437071446.0,402088272.0,134784701.0,203200000.0
557,녹십자,2021,1095620834.0,2462144732.0,64.17,24.64,60.91,454976365.0,413791000.0,119540920.0,101099774.0
558,녹십자,2022,980437889.0,2525537081.0,61.21,22.79,62.03,442408248.0,394154670.0,121270008.0,182000000.0
559,녹십자,2023,1039149088.0,2643313917.0,71.66,27.39,58.26,516245342.0,436956740.0,143815696.0,315447000.0
560,녹십자홀딩스,2019,1123650615.0,2773868507.0,84.11,31.57,54.31,453774182.0,394846147.0,145779610.0,288085070.0
561,녹십자홀딩스,2020,1535804313.0,3241202077.0,93.68,33.53,51.63,489144796.0,428491602.0,157927746.0,554000970.0
562,녹십자홀딩스,2021,1424864332.0,3496833927.0,83.01,29.91,54.64,506994525.0,444695402.0,141448626.0,362657497.0
563,녹십자홀딩스,2022,1261978231.0,3592060735.0,82.61,30.56,54.76,505086554.0,442605505.0,144034607.0,450684550.0
564,녹십자홀딩스,2023,1361245870.0,3737707402.0,98.65,34.25,50.34,579728447.0,506988900.0,167460549.0,600255339.0
565,농심,2019,1078580682.0,2653049875.0,36.70,5.8,73.15,208388986.0,210608472.0,250177883.0,81136874.0
566,농심,2020,1074436086.0,2725528185.0,33.02,3.44,75.18,228410803.0,211492571.0,275145189.0,3290813.0
567,농심,2021,1088691509.0,2899907794.0,31.77,3.65,75.89,256007783.0,224004448.0,282880228.0,3808016.0
568,농심,2022,1208524615.0,3034718536.0,31.07,2.12,76.30,296880553.0,279227304.0,320695305.0,20494221.0
569,농심,2023,1419816691.0,3234751426.0,32.53,1.89,75.46,318234267.0,292382383.0,371306254.0,21346845.0
570,농심홀딩스,2019,220826530.0,1216468899.0,31.92,8.57,75.80,73634436.0,73320642.0,32527460.0,72367900.0
571,농심홀딩스,2020,208249453.0,1248142700.0,28.21,6.22,78.00,68072885.0,85490250.0,39600910.0,76000000.0
572,농심홀딩스,2021,229153164.0,1328637732.0,27.89,5.34,78.19,88494780.0,74574203.0,60197629.0,66484000.0
573,농심홀딩스,2022,249773989.0,1389130864.0,28.95,6.82,77.55,95819031.0,83169445.0,47300963.0,86336500.0
574,농심홀딩스,2023,333375108.0,1505059212.0,33.87,9.46,74.70,116248352.0,139839374.0,62379211.0,130500000.0
575,다우기술,2019,20530675110.0,24741606800.0,828.66,38.93,10.77,66822.0,10333739.0,2305879.0,7485622900.0
576,다우기술,2020,34479396477.0,38622232830.0,"1,090.14",30.82,8.40,38506.0,11894408.0,5578874.0,11236630836.0
577,다우기술,2021,38642271057.0,46322445970.0,903.42,33.35,9.97,52023.0,8751851.0,3018797.0,13674528927.0
578,다우기술,2022,415082905.0,49260008743.0,849.42,0.82,10.53,1282211.0,44966396.0,28488582.0,216732133.0
579,다우기술,2023,415124432.0,53342459330.0,861.03,0.66,10.41,774993.0,61599936.0,50570992.0,316796011.0
580,키다리스튜디오,2019,22268714.0,41973984.0,100.17,30.1,49.96,0.0,1690804.0,437026.0,3000000.0
581,키다리스튜디오,2020,25249527.0,48155283.0,77.10,20.36,56.47,0.0,2776896.0,120079.0,3669120.0
582,키다리스튜디오,2021,79964059.0,290122175.0,30.23,7.83,76.79,345071.0,8456997.0,142104.0,18571170.0
583,키다리스튜디오,2022,130418120.0,377747851.0,37.55,14.12,72.70,619522.0,11285375.0,118191.0,22629200.0
584,키다리스튜디오,2023,120636489.0,344327903.0,65.00,14.97,60.61,1122280.0,13970885.0,526682.0,22893065.0
585,KIB플러그에너지,2019,134715655.0,217020142.0,121.95,25.72,45.06,1693219.0,30296869.0,25177045.0,43970000.0
586,KIB플러그에너지,2020,118418309.0,197708845.0,84.14,24.82,54.31,610531.0,25863120.0,13956413.0,38150000.0
587,KIB플러그에너지,2021,93777742.0,165866104.0,69.22,18.96,59.10,668616.0,11879366.0,11099684.0,23050000.0
588,KIB플러그에너지,2022,130896715.0,192687257.0,75.45,13.54,57.00,11894948.0,24641605.0,16026845.0,22410000.0
589,KIB플러그에너지,2023,143157238.0,221864642.0,73.30,19.48,57.70,6678154.0,19535358.0,20211804.0,30900000.0
590,대교,2019,272626342.0,919873575.0,50.01,13.67,66.66,13449654.0,17040701.0,3986918.0,20851195.0
591,대교,2020,220216071.0,845161976.0,51.22,11.53,66.13,15632832.0,13773854.0,4162313.0,21919256.0
592,대교,2021,224924316.0,813566533.0,57.55,11.46,63.47,18258074.0,16994000.0,5772840.0,15261900.0
593,대교,2022,125924568.0,666723789.0,64.87,14.73,60.65,22345523.0,16914046.0,5559288.0,14205638.0
594,대교,2023,126528021.0,604526705.0,95.94,23.23,51.04,17819921.0,21276664.0,6441079.0,59685763.0
595,대구백화점,2019,182621090.0,673555125.0,135.37,25.28,42.49,7564769.0,7787208.0,1303653.0,105679161.0
596,대구백화점,2020,35108235.0,508655893.0,93.89,35.33,51.58,8024399.0,6177725.0,1042120.0,69000000.0
597,대구백화점,2021,140445368.0,486599802.0,91.55,39.2,52.21,7993274.0,5662844.0,996554.0,84000000.0
598,대구백화점,2022,134461707.0,470347263.0,103.24,42.88,49.20,7030685.0,6173573.0,975235.0,69000000.0
599,대구백화점,2023,135230358.0,467423345.0,136.75,50.8,42.24,7574670.0,5358167.0,780816.0,72000000.0
600,대동,2019,473665213.0,827371930.0,278.06,41.48,26.45,225381567.0,202333370.0,108982033.0,237383122.0
601,대동,2020,466433637.0,938726122.0,185.94,34.23,34.97,241353138.0,161687724.0,123544184.0,239096650.0
602,대동,2021,688216248.0,1260639076.0,226.67,36.98,30.61,363512151.0,240247335.0,186490121.0,332519088.0
603,대동,2022,1048975028.0,1713773206.0,263.09,37.85,27.54,500166000.0,368182088.0,235664018.0,450542368.0
604,대동,2023,1174544147.0,1956376111.0,239.02,42.47,29.50,638723253.0,427690031.0,170027823.0,610164779.0
605,대림B&Co,2019,113754983.0,309166166.0,93.94,23.7,51.56,49194400.0,50382312.0,25078847.0,18599167.0
606,대림B&Co,2020,126845478.0,326324588.0,106.74,27.29,48.37,39366862.0,45070517.0,26583980.0,14169167.0
607,대림B&Co,2021,111636381.0,326583009.0,107.50,25.59,48.19,51945005.0,45456966.0,30413697.0,14077107.0
608,대림B&Co,2022,122695057.0,337590813.0,113.72,28.33,46.79,56527630.0,45329879.0,31317798.0,15000000.0
609,대림B&Co,2023,131792726.0,347656028.0,116.42,29.24,46.21,46028277.0,47866297.0,27805834.0,15900000.0
610,DL,2019,6739682950.0,13445224178.0,99.58,20.21,50.10,1120088814.0,754591714.0,1266328475.0,151467226.0
611,DL,2020,9327817395.0,13901859840.0,332.90,17.14,23.10,145507033.0,203873006.0,140934000.0,153133577.0
612,DL,2021,2512731845.0,8180715294.0,86.49,36.25,53.62,329716748.0,263539391.0,266381624.0,535861675.0
613,DL,2022,3002744413.0,12004032770.0,160.80,44.89,38.34,1155096118.0,606577254.0,676393420.0,575543000.0
614,DL,2023,2818251797.0,12119563560.0,167.34,47.63,37.41,1000698204.0,557337843.0,581059023.0,970331000.0
615,대림통상,2019,102648526.0,179479977.0,95.69,32.59,51.10,51144765.0,39582580.0,15184161.0,38706645.0
616,대림통상,2020,84939875.0,159653334.0,108.89,36.7,47.87,41810662.0,29125198.0,12601178.0,36809553.0
617,대림통상,2021,91795560.0,165802431.0,117.77,35.95,45.92,53063809.0,30065242.0,15796997.0,40596818.0
618,대림통상,2022,97249047.0,171792619.0,113.86,34.28,46.76,53343773.0,32486760.0,19788529.0,48103812.0
619,대림통상,2023,95941614.0,177143797.0,149.53,43.05,40.08,50032550.0,27924504.0,16297582.0,58845444.0
620,대상,2019,1077780540.0,2389611801.0,135.49,34.97,42.46,344784436.0,260149167.0,134687126.0,188339480.0
621,대상,2020,1302218775.0,2528335047.0,129.53,34.44,43.57,375374283.0,254713607.0,128799000.0,266211294.0
622,대상,2021,1523432149.0,2870530106.0,130.15,34.99,43.45,515073453.0,326591575.0,199447418.0,328822336.0
623,대상,2022,1721004721.0,3190196448.0,141.20,42.12,41.46,706516280.0,358556615.0,177107627.0,469896612.0
624,대상,2023,1757699533.0,3334370027.0,148.14,42.24,40.30,540445114.0,380847199.0,203973147.0,321381417.0
625,대상홀딩스,2019,1271305505.0,2888845151.0,140.37,33.61,41.60,376947451.0,316380901.0,183928916.0,215951334.0
626,대상홀딩스,2020,1554962011.0,3060158355.0,130.78,32.93,43.33,413320469.0,320510840.0,173867169.0,295673482.0
627,대상홀딩스,2021,1822610185.0,3626092434.0,143.18,36.57,41.12,597200115.0,398970077.0,254195891.0,402050841.0
628,대상홀딩스,2022,2099794475.0,4015327449.0,158.20,43.07,38.73,841510803.0,472248115.0,229861372.0,606082037.0
629,대상홀딩스,2023,2137143406.0,4159485426.0,162.71,43.46,38.07,700039949.0,471985709.0,259744121.0,486815129.0
630,대성홀딩스,2019,303420987.0,1135842550.0,110.42,19.23,47.53,838456.0,186304829.0,208034984.0,45000000.0
631,대성홀딩스,2020,314870971.0,1181125455.0,103.06,19.49,49.25,1208086.0,173983672.0,184291914.0,40000000.0
632,대성홀딩스,2021,346582912.0,1244012863.0,108.41,18.26,47.98,1880992.0,204481528.0,232173588.0,27600000.0
633,대성홀딩스,2022,521682901.0,1391346078.0,130.05,17.07,43.47,1971016.0,290163890.0,353971628.0,40000000.0
634,대성홀딩스,2023,516254205.0,1245982849.0,122.88,18.95,44.87,1760533.0,250371026.0,274316222.0,100000000.0
635,대양금속,2019,60869435.0,90520352.0,35.65,9.38,73.72,25859768.0,23818930.0,2586736.0,8034881.0
636,대양금속,2020,81315705.0,116257053.0,53.44,17.19,65.17,29934912.0,24998921.0,11149573.0,10671837.0
637,대양금속,2021,116945914.0,157542367.0,58.21,17.05,63.21,36102655.0,42936762.0,15859617.0,6453633.0
638,대양금속,2022,148466664.0,400877091.0,129.73,39.67,43.53,56376923.0,49469674.0,8012210.0,16351493.0
639,대양금속,2023,83909793.0,151056760.0,54.54,21.17,64.71,34674441.0,35197522.0,11137778.0,22938532.0
640,대영포장,2019,55351296.0,212247463.0,40.99,13.58,70.93,11682892.0,36837124.0,12948146.0,13500000.0
641,대영포장,2020,58563764.0,207957144.0,35.13,8.16,74.00,10254319.0,39505519.0,15937195.0,9500000.0
642,대영포장,2021,96366398.0,246069404.0,47.14,13.96,67.96,15626578.0,48552377.0,21562102.0,4800000.0
643,대영포장,2022,100263705.0,247356883.0,48.10,12.66,67.52,11344685.0,41709783.0,25568145.0,0.0
644,대영포장,2023,77246379.0,221137779.0,26.70,1.75,78.93,9022863.0,41594767.0,21501201.0,0.0
645,대우건설,2019,6049393166.0,9697696817.0,289.74,29.56,25.66,872887456.0,1353498032.0,314070152.0,843622054.0
646,대우건설,2020,5973144015.0,9305916434.0,247.63,26.47,28.77,1479345080.0,1000878098.0,119420697.0,399779468.0
647,대우건설,2021,7148890217.0,10457976991.0,225.15,18.64,30.76,1603790331.0,737138165.0,246986806.0,360401920.0
648,대우건설,2022,8028170448.0,11140353752.0,199.10,22.52,33.43,1926669675.0,1153981449.0,339100906.0,573147000.0
649,대우건설,2023,8021073414.0,11243136483.0,176.79,24.06,36.13,1684464168.0,1855955811.0,323344776.0,602529395.0
650,대우부품,2019,30005494.0,77481781.0,109.78,29.14,47.67,11025025.0,16879023.0,12768925.0,16737912.0
651,대우부품,2020,40100325.0,91992450.0,163.41,36.88,37.96,15488704.0,20198143.0,17472565.0,25837753.0
652,대우부품,2021,42048289.0,94393900.0,169.98,35.93,37.04,21750191.0,17292970.0,18122490.0,26743129.0
653,대우부품,2022,34389416.0,91241230.0,255.60,44.09,28.12,19502075.0,11879948.0,15462043.0,29258542.0
654,대우부품,2023,36289722.0,94593219.0,239.12,45.33,29.49,17998905.0,14972485.0,13875835.0,25898517.0
655,한화오션,2019,6871061134.0,11276078800.0,200.30,26.29,33.30,1159031230.0,343669201.0,567302317.0,1124409059.0
656,한화오션,2020,5953237429.0,10320774854.0,166.76,26.87,37.49,963311053.0,582598813.0,465334906.0,1011890606.0
657,한화오션,2021,6481079244.0,10623209555.0,379.04,26.17,20.87,1139095854.0,256614592.0,467169318.0,1137945730.0
658,한화오션,2022,7822464528.0,12235665305.0,"1,542.43",22.53,6.09,2202075920.0,323867921.0,616967489.0,1283431165.0
659,한화오션,2023,9217523944.0,13944772692.0,223.38,16.25,30.92,2890783261.0,295489692.0,892708906.0,485746916.0
660,대웅,2019,757808687.0,1670891673.0,64.44,23.55,60.81,249942352.0,185266773.0,83747672.0,9414842.0
661,대웅,2020,836325858.0,1837532868.0,64.52,24.14,60.78,253092594.0,136854856.0,79705476.0,57052620.0
662,대웅,2021,843500827.0,1929216826.0,67.39,23.09,59.74,244662044.0,143031769.0,82616200.0,56109217.0
663,대웅,2022,954002901.0,2158905107.0,68.73,20.62,59.27,317684049.0,176936308.0,90102090.0,141741536.0
664,대웅,2023,862545146.0,2359277174.0,64.20,19.02,60.90,352349085.0,170163805.0,103910691.0,174985759.0
665,대웅제약,2019,526256347.0,1245668149.0,95.88,31.54,51.05,177609256.0,167916886.0,76702821.0,9414842.0
666,대웅제약,2020,528351295.0,1366907921.0,96.61,32.61,50.86,173970643.0,118355245.0,78784863.0,57052620.0
667,대웅제약,2021,520401449.0,1410687452.0,102.13,31.59,49.47,170559302.0,121591407.0,70851705.0,56109217.0
668,대웅제약,2022,548968364.0,1563340614.0,110.91,28.57,47.41,208735654.0,142164761.0,83400641.0,141741536.0
669,대웅제약,2023,574824299.0,1770310793.0,94.05,24.93,51.53,241545437.0,137505863.0,101099022.0,167425759.0
670,대원강업,2019,321885481.0,1047989108.0,78.44,24.48,56.04,78995014.0,154612356.0,97098028.0,197340901.0
671,대원강업,2020,329646560.0,1017866947.0,77.92,23.38,56.21,85102203.0,159490802.0,108702227.0,195216255.0
672,대원강업,2021,346751429.0,983029517.0,70.37,21.18,58.70,109182586.0,148924549.0,100441318.0,181136723.0
673,대원강업,2022,380159613.0,1010418825.0,68.96,19.3,59.18,110911035.0,163096115.0,108463620.0,175745655.0
674,대원강업,2023,415648612.0,1026303658.0,66.02,17.8,60.23,126607511.0,200604255.0,124584632.0,165682493.0
675,대원전선,2019,142623829.0,189591442.0,135.94,19.1,42.38,24812300.0,108958183.0,57074178.0,31547904.0
676,대원전선,2020,142009482.0,192012755.0,124.89,15.61,44.47,26068722.0,108505566.0,59278833.0,24902201.0
677,대원전선,2021,194857060.0,240573775.0,174.49,16.82,36.43,31094574.0,148099783.0,90304105.0,34497920.0
678,대원전선,2022,200914428.0,245958532.0,168.52,13.37,37.24,38823102.0,131936424.0,104099930.0,27608460.0
679,대원전선,2023,191351572.0,234871662.0,134.11,13.56,42.71,45331836.0,125432967.0,81857164.0,28392723.0
680,대원제약,2019,121547977.0,327532233.0,60.38,15.62,62.35,52158639.0,40767021.0,8935576.0,20000000.0
681,대원제약,2020,117276452.0,335214010.0,57.55,15.66,63.47,63797599.0,37214495.0,10686622.0,20000000.0
682,대원제약,2021,180377166.0,429579922.0,96.69,28.86,50.84,69690496.0,52101790.0,17221945.0,42542761.0
683,대원제약,2022,207283825.0,453550066.0,82.32,25.68,54.85,91846940.0,62532635.0,19582928.0,42874000.0
684,대원제약,2023,209293035.0,507998342.0,92.23,28.75,52.02,105078000.0,70601833.0,20909853.0,62874000.0
685,대원화성,2019,61578766.0,130497955.0,64.30,22.95,60.87,19808668.0,21447065.0,10523414.0,24857376.0
686,대원화성,2020,62048439.0,129796349.0,70.73,26.85,58.57,22203749.0,22773232.0,10300763.0,30372789.0
687,대원화성,2021,72075851.0,135832582.0,91.28,33.1,52.28,27383761.0,25919633.0,11665348.0,38032656.0
688,대원화성,2022,74098321.0,130913447.0,109.61,37.33,47.71,29706761.0,27821063.0,11831305.0,42245572.0
689,대원화성,2023,69420261.0,138374975.0,161.89,47.58,38.18,26567494.0,22206047.0,13730143.0,51317800.0
690,대유에이텍,2019,533483122.0,1117314246.0,373.34,30.33,21.13,113581495.0,234972812.0,286091701.0,179139982.0
691,대유에이텍,2020,553892429.0,1166526680.0,387.50,30.7,20.51,119439930.0,223167332.0,302988752.0,165441780.0
692,대유에이텍,2021,647616454.0,1320996327.0,596.36,36.78,14.36,174764008.0,234300306.0,340635925.0,217078925.0
693,대유에이텍,2022,560727671.0,1375206765.0,476.70,39.2,17.34,149617883.0,150702546.0,286911471.0,217371081.0
694,대유에이텍,2023,112229012.0,336026490.0,813.16,33.71,10.95,2427828.0,46804451.0,123986201.0,23708629.0
695,대유플러스,2019,848629768.0,1089118794.0,576.66,11.38,14.78,36939327.0,57500722.0,86538095.0,86714792.0
696,대유플러스,2020,199079039.0,473118285.0,291.34,27.96,25.55,41894176.0,77002319.0,106900460.0,81992859.0
697,대유플러스,2021,319733925.0,594393688.0,327.91,33.77,23.37,57120070.0,98198513.0,108266131.0,88682130.0
698,대유플러스,2022,254616173.0,543210277.0,388.27,35.61,20.48,67378947.0,60663934.0,87567920.0,84583809.0
699,대유플러스,2023,30556396.0,56615116.0,완전잠식,110.2,완전잠식,4548590.0,4269837.0,24509994.0,31667237.0
700,대창,2019,323631936.0,576144363.0,167.87,50.59,37.33,178813532.0,108773041.0,29557087.0,254327684.0
701,대창,2020,352925496.0,620282790.0,180.23,53.26,35.69,188312230.0,128143133.0,24527866.0,242078420.0
702,대창,2021,496315044.0,810738132.0,195.77,54.13,33.81,276413943.0,167629088.0,30231670.0,293143893.0
703,대창,2022,526440439.0,840153818.0,203.62,52.91,32.94,266591223.0,163312722.0,55469856.0,246387612.0
704,대창,2023,455210728.0,759532652.0,203.49,56.72,32.95,220395690.0,171956852.0,31615801.0,305156732.0
705,대창단조,2019,162073794.0,238563737.0,25.23,3.27,79.85,65191009.0,34176284.0,19554642.0,2894500.0
706,대창단조,2020,171639199.0,247240846.0,25.37,1.98,79.76,61195913.0,45921130.0,24012473.0,1088000.0
707,대창단조,2021,197022439.0,298478419.0,31.39,1.81,76.11,108661427.0,59995621.0,29776604.0,592750.0
708,대창단조,2022,230719007.0,338228490.0,39.53,3.76,71.67,112372880.0,65491274.0,28438273.0,3421710.0
709,대창단조,2023,221515052.0,334751849.0,22.83,2.23,81.42,94885871.0,43618653.0,21345343.0,0.0
710,대한방직,2019,89677677.0,197730297.0,56.83,18.77,63.76,39187120.0,25320523.0,9960087.0,35766980.0
711,대한방직,2020,96346434.0,213793933.0,56.85,20.63,63.76,40272709.0,24907047.0,7947180.0,33191054.0
712,대한방직,2021,110899060.0,232612120.0,66.79,26.14,59.96,48094170.0,30747239.0,7337287.0,48206678.0
713,대한방직,2022,99100926.0,210639558.0,55.74,20.99,64.21,39419252.0,30268715.0,4229108.0,32021052.0
714,대한방직,2023,69357866.0,180718515.0,38.02,13.35,72.45,31216558.0,20834877.0,4187577.0,15420493.0
715,대한유화,2019,464161690.0,2026475126.0,13.94,3.06,87.77,161411347.0,186148774.0,21806849.0,6500000.0
716,대한유화,2020,605231365.0,2127550340.0,12.32,3.19,89.03,124182706.0,179025408.0,6407266.0,6998023.0
717,대한유화,2021,970576200.0,2478873031.0,22.16,2.81,81.86,302995854.0,181744087.0,189126531.0,6040000.0
718,대한유화,2022,460924909.0,2195832516.0,17.93,4.04,84.79,217234978.0,173679620.0,118216379.0,13393000.0
719,대한유화,2023,502070944.0,2196492714.0,20.37,7.08,83.08,211074481.0,213879271.0,130832638.0,91762000.0
720,대한전선,2019,718605710.0,1235075989.0,295.04,51.83,25.31,201282173.0,271300542.0,138910159.0,162982552.0
721,대한전선,2020,721463010.0,1199462928.0,233.52,49.13,29.98,217486069.0,266508302.0,147773960.0,119016063.0
722,대한전선,2021,939158406.0,1420870615.0,266.43,42.82,27.29,350061900.0,319683893.0,269958705.0,350523381.0
723,대한전선,2022,1144663275.0,1620264871.0,83.66,19.26,54.45,418456408.0,326158772.0,262140461.0,82076206.0
724,대한전선,2023,1265741722.0,1878565100.0,97.06,21.84,50.75,459812516.0,395631163.0,290919413.0,165357099.0
725,대한제강,2019,298986368.0,635231706.0,37.47,6.47,72.74,106788491.0,0.0,76281869.0,8748590.0
726,대한제강,2020,581233300.0,944860968.0,72.30,5.08,58.04,91726382.0,0.0,140447408.0,10725965.0
727,대한제강,2021,811251811.0,1232437581.0,71.12,4.16,58.44,169306165.0,0.0,0.0,24110780.0
728,대한제강,2022,745924998.0,1220496810.0,52.86,5.33,65.42,170139529.0,201709522.0,150582698.0,30654820.0
729,대한제강,2023,634087785.0,1115779075.0,32.21,2.97,75.64,162158218.0,119711928.0,93658273.0,7478520.0
730,대한제당,2019,522436777.0,1143146276.0,146.20,38.17,40.62,212178426.0,115322878.0,47763423.0,112460157.0
731,대한제당,2020,533040181.0,1146241857.0,139.51,36.84,41.75,188936934.0,107733759.0,48276230.0,103006481.0
732,대한제당,2021,572478087.0,1182290229.0,131.28,36.06,43.24,219336280.0,100617444.0,49454161.0,137374631.0
733,대한제당,2022,613796109.0,1219466296.0,126.79,36.01,44.09,226863214.0,109959949.0,43127125.0,127964822.0
734,대한제당,2023,606635047.0,1185391612.0,113.74,33.39,46.79,227011779.0,108594081.0,54108422.0,65199991.0
735,대한제분,2019,430988632.0,1005108274.0,32.28,14.49,75.60,119286946.0,112539846.0,32000564.0,74539541.0
