,종목명,회계년,연구개발비/매출액(%),광고선전비/매출액(%)
901,한미사이언스,2020,0.0,0.0
902,한미사이언스,2021,0.0,0.5671377116460838
903,한미사이언스,2022,0.0,0.6771140468168336
904,한미사이언스,2023,0.0,0.9793639335182852
905,한샘,2019,0.40896127788613795,1.5545497434916045
906,한샘,2020,0.3705031247673136,1.4202086118874346
907,한샘,2021,0.4993173358735796,1.2102308385058105
908,한샘,2022,0.7205927976830873,1.4906344434062004
909,한샘,2023,0.6725691018276805,1.3448175036115384
910,한섬,2019,0.0,1.4475823629335756
911,한섬,2020,0.0,1.969399873721845
912,한섬,2021,0.0,2.5062755781146495
913,한섬,2022,0.0,2.854635717114347
914,한섬,2023,0.0,3.0313180279000664
915,한성기업,2019,0.0,0.2680735191252258
916,한성기업,2020,0.0,0.19183200191174848
917,한성기업,2021,0.0,0.20312387258400738
918,한성기업,2022,0.0,0.11724348787998763
919,한성기업,2023,0.0,0.11617574947355583
920,한세실업,2019,0.0,0.0
921,한세실업,2020,0.0,0.0
922,한세실업,2021,0.0,0.0
923,한세실업,2022,0.0,0.0
924,한세실업,2023,0.0,0.0
925,한세예스24홀딩스,2019,0.06584136835562647,0.7392830069773679
926,한세예스24홀딩스,2020,0.05421953882176972,0.48136875515465877
927,한세예스24홀딩스,2021,0.05271621879379646,0.5807202030050898
928,한세예스24홀딩스,2022,0.03326466686613848,0.537662810653358
929,한세예스24홀딩스,2023,0.00022037207272651823,0.7853877627937507
930,한솔로지스틱스,2019,0.0,0.29946115774832327
931,한솔로지스틱스,2020,0.0,0.2694058241996585
932,한솔로지스틱스,2021,0.0,0.25484264775292775
933,한솔로지스틱스,2022,0.0,0.32496428476072936
934,한솔로지스틱스,2023,0.0,0.3837047081319033
935,한솔케미칼,2019,0.0,0.02226591224292163
936,한솔케미칼,2020,2.9873513332296287e-05,0.013637985489220258
937,한솔케미칼,2021,0.0373622239939188,0.007956932539333527
938,한솔케미칼,2022,0.06003552062957262,0.03059863774704835
939,한솔케미칼,2023,0.11926267917144208,0.02601811601620612
940,한솔테크닉스,2019,1.7474250623623706,0.0
941,한솔테크닉스,2020,1.672468937901556,0.0
942,한솔테크닉스,2021,1.2704721825639558,0.0
943,한솔테크닉스,2022,1.6367373922385655,0.0
944,한솔테크닉스,2023,2.0740146930874657,0.0
945,한솔PNS,2019,0.0,0.01748285922181468
946,한솔PNS,2020,0.0,0.0
947,한솔PNS,2021,0.0,0.0
948,한솔PNS,2022,0.0,0.0
949,한솔PNS,2023,0.0,0.0
950,한솔홀딩스,2019,0.0,0.4548062298057913
951,한솔홀딩스,2020,0.0,0.5137950179085798
952,한솔홀딩스,2021,0.0,0.5101003039238049
953,한솔홀딩스,2022,0.0,0.733073368037419
954,한솔홀딩스,2023,0.0,0.8870881343273941
955,한솔홈데코,2019,0.009967547887761856,0.45567947055029184
956,한솔홈데코,2020,0.03842411153261153,0.5970623940355259
957,한솔홈데코,2021,0.12825086425173654,1.1611405974391886
958,한솔홈데코,2022,0.07586775848164191,1.6138520992026937
959,한솔홈데코,2023,0.10595582671581218,1.1276965126406167
960,한신공영,2019,0.002833755257211245,0.09104978848170044
961,한신공영,2020,0.002376561764147028,0.061019829079450714
962,한신공영,2021,0.006864230602783738,0.6643049838916262
963,한신공영,2022,0.0020465742470629606,0.6550674849999124
964,한신공영,2023,0.005423952461155976,0.22314598787375506
965,한신기계,2019,0.0,0.025980502870394422
966,한신기계,2020,0.0,0.020657910787842987
967,한신기계,2021,0.0,0.11033702797903125
968,한신기계,2022,0.0,0.04709675444957085
969,한신기계,2023,0.0,0.0271215848399693
970,한온시스템,2019,2.6822815366707577,0.0
971,한온시스템,2020,2.5564332614180016,0.0
972,한온시스템,2021,2.313025762419156,0.0
973,한온시스템,2022,2.1304563852238294,0.0
974,한온시스템,2023,1.9467180242391442,0.0
975,한올바이오파마,2019,9.267332190942057,0.8291545123696241
976,한올바이오파마,2020,10.514721575417877,1.283862140326653
977,한올바이오파마,2021,10.298223591833427,1.4354062511528682
978,한올바이오파마,2022,14.9992355590736,2.107511404634042
979,한올바이오파마,2023,17.748855350341465,1.894161343518921
980,한익스프레스,2019,0.0,0.022408556183506387
981,한익스프레스,2020,0.0,0.012614040641194266
982,한익스프레스,2021,0.0,0.0040488163190354615
983,한익스프레스,2022,0.0,0.005089661283379534
984,한익스프레스,2023,0.0,0.00256040208671663
985,한일시멘트,2019,0.25846832496863037,0.026826941576407668
986,한일시멘트,2020,0.22873709385297214,0.028156432757289365
987,한일시멘트,2021,0.2018514511040125,0.0274822505400476
988,한일시멘트,2022,0.10150710326036579,0.022171054476643286
989,한일시멘트,2023,0.09752348104163275,0.019022995999108047
990,한일철강,2019,0.0,0.012256129820533673
991,한일철강,2020,0.0,0.01657080778531886
992,한일철강,2021,0.0,0.0066313167802713605
993,한일철강,2022,0.0,-0.00023429909736507823
994,한일철강,2023,0.0,0.0007870321516968867
995,한전KPS,2019,0.3845088532688867,0.1633640071233603
996,한전KPS,2020,0.22236203752965142,0.1219176524657963
997,한전KPS,2021,0.3454156789465335,0.11603556706677812
998,한전KPS,2022,0.33485650152473895,0.09819170869509314
999,한전KPS,2023,0.24291723952959127,0.07658326395843024
1000,한전기술,2019,9.479440655582447,0.14063602020591767
1001,한전기술,2020,9.588363339567012,0.13610868752567998
1002,한전기술,2021,11.402346924221392,0.12201027422836488
1003,한전기술,2022,10.413625740203255,0.10466330047154848
1004,한전기술,2023,8.830269944286979,0.1012018576182033
1005,한진,2019,0.0,0.027880890915802394
1006,한진,2020,0.0,0.016653979546198835
1007,한진,2021,0.0,0.021484497349382885
1008,한진,2022,0.0,0.02747926810386535
1009,한진,2023,0.0,0.03715010888990768
1010,HJ중공업,2019,0.10646194538023307,0.026339201019677037
1011,HJ중공업,2020,0.1199423286148548,0.028128068214988075
1012,HJ중공업,2021,0.07717405826553501,0.0469958957699006
1013,HJ중공업,2022,0.07818079224321273,0.12045881723310459
1014,HJ중공업,2023,0.06267133440915269,0.0949089138063331
1015,한진중공업홀딩스,2019,0.0,0.006038908803361735
1016,한진중공업홀딩스,2020,0.0,0.005281643647503103
1017,한진중공업홀딩스,2021,0.0,0.008896055781648
1018,한진중공업홀딩스,2022,0.0,0.00458287504582875
1019,한진중공업홀딩스,2023,0.0,0.004828554137748992
1020,한창,2019,0.6098589613211188,0.06497054795448969
1021,한창,2020,1.8445913687018496,0.14973503665235902
1022,한창,2021,1.4438815029376892,0.1759924552189766
1023,한창,2022,0.9708135604428723,0.1495132399612563
1024,한창,2023,1.230884557788987,0.3568196269107786
1025,한창제지,2019,0.26206657288822577,0.013086543250898659
1026,한창제지,2020,0.29929092719847433,0.013583059622318865
1027,한창제지,2021,0.2027812590090253,0.019688859599793183
1028,한창제지,2022,0.03746774928130825,0.02154022195013058
1029,한창제지,2023,0.10108915156031599,0.014890942107709389
1030,한화,2019,0.0,0.19159175503629572
1031,한화,2020,0.0,0.1999589564959082
1032,한화,2021,0.0,0.1478478650635421
1033,한화,2022,0.0,0.21136944324444815
1034,한화,2023,0.0,0.24269775824749773
1035,한화솔루션,2019,0.910276186424672,0.5494931055659626
1036,한화솔루션,2020,1.134962096251015,0.4446251752133307
1037,한화솔루션,2021,0.8795510850875987,0.4196192887219711
1038,한화솔루션,2022,1.0747313364564781,0.18731283125796647
1039,한화솔루션,2023,0.967431561767592,0.2167293564113735
1040,한화에어로스페이스,2019,3.295446995298236,0.5128741907322255
1041,한화에어로스페이스,2020,2.9989897455039984,0.4127736922794507
1042,한화에어로스페이스,2021,2.1834916827040427,0.4035895951527437
1043,한화에어로스페이스,2022,2.885987422221772,0.6928588329997558
1044,한화에어로스페이스,2023,3.3065199726150274,0.8393582412435473
1045,HDC현대EP,2019,0.45105304955366987,0.23964624828037745
1046,HDC현대EP,2020,0.40571034775377807,0.2091189770274178
1047,HDC현대EP,2021,1.0265151610227699,0.14380201072186083
1048,HDC현대EP,2022,0.9575301359481003,0.15655552381297355
1049,HDC현대EP,2023,1.1394713954141684,0.17124973757466602
1050,현대건설,2019,0.876403859714267,0.0
1051,현대건설,2020,1.0460696185148908,0.0
1052,현대건설,2021,1.0518648383158782,0.0
1053,현대건설,2022,0.8409591337328045,0.0
1054,현대건설,2023,0.4680628950641281,0.0
1055,현대글로비스,2019,0.0,0.08678078382709159
1056,현대글로비스,2020,0.05938012412268642,0.09078018601923248
1057,현대글로비스,2021,0.024947264907166783,0.08301411871577583
1058,현대글로비스,2022,0.030450920040862854,0.09882807291552484
1059,현대글로비스,2023,0.044041276978766725,0.08314219940627637
1060,현대리바트,2019,0.10378701135999518,0.5814799748078855
1061,현대리바트,2020,0.11228078289585078,0.542311588823131
1062,현대리바트,2021,0.16043467252883173,0.5238485428748738
1063,현대리바트,2022,0.1472978785459975,0.550453627497382
1064,현대리바트,2023,0.1551199683814569,0.5484048631067548
1065,현대모비스,2019,2.5371649352746455,0.18234230343542268
1066,현대모비스,2020,2.763526106668548,0.15580247571539999
1067,현대모비스,2021,2.799416932216308,0.15515254548778548
1068,현대모비스,2022,2.641016957230985,0.13846297981633943
1069,현대모비스,2023,2.6875372092865875,0.135654150417722
1070,HD현대미포,2019,0.214121040190568,0.06933634057644972
1071,HD현대미포,2020,0.3207723648404276,0.036819337991956184
1072,HD현대미포,2021,0.3884716129240337,0.0
1073,HD현대미포,2022,0.28906112355709435,0.0
1074,HD현대미포,2023,0.31363688845958004,0.0
1075,현대백화점,2019,0.015096753056184105,2.0818711693472784
1076,현대백화점,2020,0.015398971154969446,1.6938757411177188
1077,현대백화점,2021,0.00981339558053629,1.3158339877943726
1078,현대백화점,2022,0.0667376444538799,1.5451414989432843
1079,현대백화점,2023,0.1423155564525934,2.4988062759999123
1080,현대비앤지스틸,2019,0.018982355652962194,0.0
1081,현대비앤지스틸,2020,0.01695967662422855,0.0
1082,현대비앤지스틸,2021,0.07263083836295896,0.0
1083,현대비앤지스틸,2022,0.021632240737866387,0.0
1084,현대비앤지스틸,2023,0.02907408233127331,0.0
1085,HDC현대산업개발,2019,0.0,0.28217786356903973
1086,HDC현대산업개발,2020,0.0,0.37373730697021196
1087,HDC현대산업개발,2021,0.0,0.3616629425718791
1088,HDC현대산업개발,2022,0.0,0.40951403650548013
1089,HDC현대산업개발,2023,0.0,0.10904870011577593
1090,HMM,2019,0.0,0.08601348536183617
1091,HMM,2020,0.0,0.05457434350962925
1092,HMM,2021,0.0,0.013440482152286605
1093,HMM,2022,0.0,0.013076629587515747
1094,HMM,2023,0.0,0.029294239747819566
1095,한일현대시멘트,2019,0.14267528592351555,0.0
1096,한일현대시멘트,2020,0.1662188698911816,0.0
1097,한일현대시멘트,2021,0.1248744447336,0.0
1098,한일현대시멘트,2022,0.052941930994596216,0.0
1099,한일현대시멘트,2023,0.058315385478764595,0.0
1100,현대약품,2019,8.769461679449561,6.446265887962825
1101,현대약품,2020,7.235550674222951,5.127355881576269
1102,현대약품,2021,5.785976904188718,5.521761792487735
1103,현대약품,2022,5.148220930492576,6.513798023021028
1104,현대약품,2023,6.766084360376663,7.391139892448695
1105,현대엘리베이,2019,0.9228971976529168,0.0
1106,현대엘리베이,2020,0.934695435946814,0.0
1107,현대엘리베이,2021,0.8323245734843757,0.0
1108,현대엘리베이,2022,0.863054924048527,0.0
1109,현대엘리베이,2023,0.8139865268134903,0.0
1110,현대차,2019,1.2196299180694739,2.412702909229402
1111,현대차,2020,1.2864450594394,2.155297793840456
1112,현대차,2021,1.3051482269977885,2.219003578809282
1113,현대차,2022,1.2379098242030828,2.182629572403504
1114,현대차,2023,1.330011926025555,2.102205681826293
1115,현대제철,2019,0.0,0.08796888944777036
1116,현대제철,2020,0.0,0.04435028203213408
1117,현대제철,2021,0.0,0.033176946245454975
1118,현대제철,2022,0.0,0.05595988861698931
1119,현대제철,2023,0.0,0.08438676883442614
1120,현대코퍼레이션,2019,0.0,0.0
1121,현대코퍼레이션,2020,0.0,0.0
1122,현대코퍼레이션,2021,0.0,0.0
1123,현대코퍼레이션,2022,0.0,0.0
1124,현대코퍼레이션,2023,0.0,0.0
1125,형지엘리트,2019,0.7134865975283509,0.9142188983525186
1126,형지엘리트,2020,0.49412184883236243,0.9077570317771568
1127,형지엘리트,2021,0.43802989223186134,0.8329349360687428
1128,형지엘리트,2022,0.399209248069785,1.1017235502328238
1129,형지엘리트,2023,0.6401457858661926,0.48434806362853183
1130,혜인,2019,0.0,0.04633632766018466
1131,혜인,2020,0.0,0.04701735466357024
1132,혜인,2021,0.0,0.048995495423787776
1133,혜인,2022,0.0,0.054635320846591506
1134,혜인,2023,0.0,0.039884352799324084
1135,호텔신라,2019,0.0,0.3423512502635907
1136,호텔신라,2020,0.0,0.18427228984226043
1137,호텔신라,2021,0.0,0.05787455156473346
1138,호텔신라,2022,0.0,0.06463787807908128
1139,호텔신라,2023,0.0,0.19525150713485212
1140,화성산업,2019,0.0,0.14083933971574428
1141,화성산업,2020,0.0,0.1815399209547407
1142,화성산업,2021,0.0,0.18366966767120668
1143,화성산업,2022,0.0,0.10690317353554413
1144,화성산업,2023,0.0,0.06443830862998295
1145,화승인더,2019,0.016878320544940505,0.042673472477397924
1146,화승인더,2020,0.26690124488090644,0.026406372192795548
1147,화승인더,2021,0.7406012831099189,0.03373211695903582
1148,화승인더,2022,0.5904027746885355,0.03702626429475799
1149,화승인더,2023,1.2257743957605909,0.04800309762934146
1150,화신,2019,0.0,0.004019676965474075
1151,화신,2020,0.0,0.004018822004452723
1152,화신,2021,0.0,0.004205104325775617
1153,화신,2022,0.0,0.004877855666748053
1154,화신,2023,0.0,0.0061223906800901085
1155,화천기계,2019,1.6406427219313138,0.2289615002310904
1156,화천기계,2020,1.5401940362050197,0.054677275683761066
1157,화천기계,2021,1.4451216742641608,0.05836244415999516
1158,화천기계,2022,1.6371634140825417,0.31431327882231813
1159,화천기계,2023,1.8150618354719619,0.20976271411836997
1160,화천기공,2019,0.1112092815650651,0.8400632728752905
1161,화천기공,2020,0.027380587081531495,0.2915744727238483
1162,화천기공,2021,0.1275668382581126,0.3520414481400461
1163,화천기공,2022,0.09659036237930767,1.2551183672241355
1164,화천기공,2023,0.09197705361440722,0.9967241378936065
1165,환인제약,2019,0.6240042058344972,3.0968926836979915
1166,환인제약,2020,1.9291058426495078,4.116658412704015
1167,환인제약,2021,1.495793848676766,5.354578801520237
1168,환인제약,2022,1.6743003763234228,5.2214828406989
1169,환인제약,2023,0.4654982159897781,5.364504103649521
1170,황금에스티,2019,0.8079409015769257,0.06692023309951901
1171,황금에스티,2020,0.8178819111330526,0.11108665970125137
1172,황금에스티,2021,1.0474186222935238,0.15190328321563062
1173,황금에스티,2022,0.8469412875616221,0.10942622423784162
1174,황금에스티,2023,0.8397619638749304,0.11926889114418761
1175,효성,2019,0.573212109870462,0.328911705002448
1176,효성,2020,0.7620173826377415,0.28515016513247127
1177,효성,2021,0.5495642264872408,0.2939045123959161
1178,효성,2022,0.5655185024793002,0.2746734572390909
1179,효성,2023,0.4901844999388238,0.3586592648942345
1180,효성ITX,2019,0.6386849271880983,0.3854934098770323
1181,효성ITX,2020,0.5569074437608375,0.40142395892003413
1182,효성ITX,2021,0.7419563224951621,0.40202651696691816
1183,효성ITX,2022,0.27204690186893093,0.4318447388566068
1184,효성ITX,2023,0.23730080031469608,0.4990119050281092
1185,후성,2019,2.8903354498776546,0.0
1186,후성,2020,3.242328092552179,0.0
1187,후성,2021,3.0812268188545633,0.0
1188,후성,2022,2.906015657524598,0.0
1189,후성,2023,2.2422346413280376,0.0
1190,휴니드,2019,0.8964851934177479,0.32654557518678967
1191,휴니드,2020,1.0308397294402445,0.14331417212795824
1192,휴니드,2021,1.1547760065321895,0.292869746177094
1193,휴니드,2022,1.9190815690418979,0.13487876513178815
1194,휴니드,2023,2.5437871125019185,0.49250040010902624
1195,휴스틸,2019,0.0,0.028970255313133596
1196,휴스틸,2020,0.0,0.03169661955321346
1197,휴스틸,2021,0.0,0.009042254774808004
1198,휴스틸,2022,0.0,0.010799346756940203
1199,휴스틸,2023,0.0,0.009739793214726655
1200,TKG휴켐스,2019,0.0,0.0
1201,TKG휴켐스,2020,0.0,0.0
1202,TKG휴켐스,2021,0.0,0.0
1203,TKG휴켐스,2022,0.0,0.0
1204,TKG휴켐스,2023,0.0,0.0
1205,흥아해운,2019,0.0,0.1420695823041915
1206,흥아해운,2020,0.0,0.024752965627907124
1207,흥아해운,2021,0.0,0.006145050052056723
1208,흥아해운,2022,0.0,0.021891927878272942
1209,흥아해운,2023,0.0,0.07292875155551909
1210,동남합성,2019,0.4678378902807246,0.001813460445857417
1211,동남합성,2020,0.48356766609411433,0.00409434760064987
1212,동남합성,2021,0.438037205089363,0.0006238459901921554
1213,동남합성,2022,0.33345433082901454,0.0015780708380797616
1214,동남합성,2023,0.4288246451523506,0.008913053647507958
1215,동방,2019,0.0,0.006436480458557198
1216,동방,2020,0.0,0.004758176943799353
1217,동방,2021,0.0,0.0036771705735997133
1218,동방,2022,0.0,0.0030158202076095587
1219,동방,2023,0.0014505180708216459,0.007539516035173155
1220,동방아그로,2019,1.9024968394183857,2.762177445377175
1221,동방아그로,2020,1.7779578763200927,2.20400776904655
1222,동방아그로,2021,1.7761842467751725,2.2589743043896595
1223,동방아그로,2022,1.5761553267003423,1.9711585616770568
1224,동방아그로,2023,1.4503133599016569,1.986021930037138
1225,동부건설,2019,0.0,0.15570791746942364
1226,동부건설,2020,0.0,0.0
1227,동부건설,2021,0.057298940655088865,0.6679344499839398
1228,동부건설,2022,0.25649993505001445,0.42752270391073643
1229,동부건설,2023,0.16342281364141395,0.21442336321259914
1230,KG스틸,2019,0.05938432546125312,0.0
1231,KG스틸,2020,0.07961771233960954,0.0
1232,KG스틸,2021,0.06077878182358013,0.0
1233,KG스틸,2022,0.055292459268754895,0.0
1234,KG스틸,2023,0.05819499533536208,0.0
1235,동성제약,2019,3.5874028324727454,4.505832232789409
1236,동성제약,2020,3.8420510304068936,3.193564158658127
1237,동성제약,2021,4.022535490796344,3.886265864644651
1238,동성제약,2022,4.410034931030221,7.386006983205879
1239,동성제약,2023,4.705892432013337,4.772394986729796
1240,동성케미컬,2019,0.30182040718235104,0.0
1241,동성케미컬,2020,0.18813303646203264,0.0
1242,동성케미컬,2021,0.1936562200168531,0.0
1243,동성케미컬,2022,0.20039484841126265,0.0
1244,동성케미컬,2023,0.23560390876751292,0.0
1245,동아쏘시오홀딩스,2019,2.788370324270258,4.755671895409814
1246,동아쏘시오홀딩스,2020,2.406112109628672,4.530592546737563
1247,동아쏘시오홀딩스,2021,0.7390809823721206,4.403136060947828
1248,동아쏘시오홀딩스,2022,0.6329329480186554,5.398407220927336
1249,동아쏘시오홀딩스,2023,0.6529416365608829,5.527395222305357
1250,다스코,2019,0.46680483627676383,0.11454994039395876
1251,다스코,2020,0.4517550497450961,0.1439469646513021
1252,다스코,2021,0.13935169540584016,0.036081666397685314
1253,다스코,2022,0.30755456697343336,0.04293341136093445
1254,다스코,2023,0.19555128716577955,0.05200940713182315
1255,동아지질,2019,0.16093712576634586,0.0016552752835686088
1256,동아지질,2020,0.17857874571083454,0.0011654302422194048
1257,동아지질,2021,0.1631812633623635,0.0018774890742312789
1258,동아지질,2022,0.17247341341411562,0.004504985264161656
1259,동아지질,2023,0.1407424588152326,0.008074752560288652
1260,동양,2019,0.15081105629577504,0.31850256292723955
1261,동양,2020,0.14147346320221318,0.2116297057983869
1262,동양,2021,0.14437451327384848,0.18382735056452393
1263,동양,2022,0.1800225655550414,0.1586595404095806
1264,동양,2023,0.22000930136070593,0.06360184944897637
1265,동양고속,2019,0.0,0.018330870388096276
1266,동양고속,2020,0.0,0.0005637930859264833
1267,동양고속,2021,0.0,0.00270153989621923
1268,동양고속,2022,0.0,0.002566336568433591
1269,동양고속,2023,0.0,0.008918843161692891
1270,TYM,2019,0.0,0.6184629760175705
1271,TYM,2020,0.0,0.4548159874934555
1272,TYM,2021,0.0,0.6668103335314836
1273,TYM,2022,0.0,0.6409542510304007
1274,TYM,2023,0.0,1.1639309783102552
1275,동양철관,2019,0.08401863623812283,0.0037343111815519663
1276,동양철관,2020,0.1468987387872588,0.0019151725382046286
1277,동양철관,2021,0.14544788888745133,0.0034166348915226664
1278,동양철관,2022,0.05604277681247973,0.004088338789792884
1279,동양철관,2023,0.07431040240495405,0.013597906048232045
1280,HLB글로벌,2019,2.9741805066655123,1.4776889338843802
1281,HLB글로벌,2020,6.642987886249364,1.6147973947461987
1282,HLB글로벌,2021,6.193339084915864,1.9033168048778772
1283,HLB글로벌,2022,4.848905403198908,2.496722554919673
1284,HLB글로벌,2023,0.81580487915796,32.344836390646265
1285,동원F&B,2019,0.04183324018982632,1.8278282805463655
1286,동원F&B,2020,0.04294897941544287,1.8806693705029396
1287,동원F&B,2021,0.04444289417051804,1.8650141595615912
1288,동원F&B,2022,0.03388877107858753,1.6110534092013833
1289,동원F&B,2023,0.037155625036370106,1.7289400352390512
1290,동원산업,2019,0.0,0.9643423692472768
1291,동원산업,2020,0.0,0.8398530107309858
1292,동원산업,2021,0.07876706915438689,1.166810548035721
1293,동원산업,2022,0.07405256672507123,0.9118899953154864
1294,동원산업,2023,0.11604207287199057,1.0647445114608995
1295,동원수산,2019,0.0,0.0677243040408166
1296,동원수산,2020,0.0,0.0283069345888102
1297,동원수산,2021,0.0,0.031322282772781124
1298,동원수산,2022,0.0,0.023206207049220346
1299,동원수산,2023,0.0,0.02747544959381493
1300,동원시스템즈,2019,0.34158681536727803,0.018241236481415738
1301,동원시스템즈,2020,0.36295284876453265,0.0036388095567129247
1302,동원시스템즈,2021,0.3537422430649688,0.01407750387252671
1303,동원시스템즈,2022,0.37070278576557175,0.009803622388576945
1304,동원시스템즈,2023,0.6863295003572967,0.017481368195696664
1305,DI동일,2019,0.1404276034585213,0.21496289019106604
1306,DI동일,2020,0.28566281689442163,0.12079719747206139
1307,DI동일,2021,0.3080887244422282,0.14783234453870767
1308,DI동일,2022,0.2205579783546639,0.1717621008648626
1309,DI동일,2023,0.3338594313427,0.21472907474520483
1310,동일산업,2019,0.07183655802974795,0.004792900597750827
1311,동일산업,2020,0.04854368538775931,0.0
1312,동일산업,2021,0.024382499741752686,0.0011842750035733884
1313,동일산업,2022,0.02428348056220763,0.004035534427667443
1314,동일산업,2023,0.06581788240921725,0.0009973677176518907
1315,동화약품,2019,5.317331797979401,8.315148571727615
1316,동화약품,2020,6.215950429385409,8.968448979566633
1317,동화약품,2021,5.9170792827987375,8.788838623054126
1318,동화약품,2022,5.664828913188021,8.519125196800656
1319,동화약품,2023,5.967288585087606,9.67592288769935
1320,두산,2019,1.3748528490639107,0.3583380619739297
1321,두산,2020,1.2908725151521443,0.32774063857395697
1322,두산,2021,1.3139803656408229,0.4015489013116593
1323,두산,2022,1.3126744473206573,0.47173530053444296
1324,두산,2023,1.375672834545787,0.5917994320912787
1325,HD현대인프라코어,2019,2.3239521084967905,0.9742555502653429
1326,HD현대인프라코어,2020,2.7830768727067374,0.8970177314059645
1327,HD현대인프라코어,2021,3.0300859025652627,0.8449026815503978
1328,HD현대인프라코어,2022,3.1663878487481902,0.2992569456976765
1329,HD현대인프라코어,2023,3.6216163093508973,0.7966341185229615
1330,두산에너빌리티,2019,1.4099033631568794,0.5881405123011842
1331,두산에너빌리티,2020,1.1781481323623109,0.43407236472019506
1332,두산에너빌리티,2021,1.1590234957906889,0.4641025339853145
1333,두산에너빌리티,2022,1.2155197069051542,0.6355659869694796
1334,두산에너빌리티,2023,1.3163301768456825,0.7496921081823097
1335,디씨엠,2019,0.0,0.0
1336,디씨엠,2020,0.0,0.001209362436519432
1337,디씨엠,2021,0.0,0.0011960336653177267
1338,디씨엠,2022,0.0008312406745446586,0.0
1339,디씨엠,2023,0.0009163438959836051,0.0
1340,디아이,2019,5.012447340326156,0.6547247606148159
1341,디아이,2020,4.322294748009147,0.12709733169436685
1342,디아이,2021,3.0825768412423713,0.08548804167781254
1343,디아이,2022,3.7878872489545308,0.20719305186471626
1344,디아이,2023,4.044962118944253,0.1831231735651121
1345,디아이씨,2019,0.31266358837217323,0.0681929168427603
1346,디아이씨,2020,0.1753946361579009,0.02615267540892513
1347,디아이씨,2021,0.20057697392017243,0.022835058850540713
1348,디아이씨,2022,0.22325475353496202,0.020581550864210877
1349,디아이씨,2023,0.18568178519777012,0.026951346111423732
1350,디와이,2019,0.18217538146243065,0.0
1351,디와이,2020,0.13934116891831982,0.0
1352,디와이,2021,0.06879051680380982,0.0
1353,디와이,2022,0.1615233566873999,0.0
1354,디와이,2023,0.18368541924459494,0.0
1355,DN오토모티브,2019,0.08345653756574496,0.015695773741883547
1356,DN오토모티브,2020,0.0321559164498634,0.01397864605234049
1357,DN오토모티브,2021,0.04180530311203062,0.07010766436322996
1358,DN오토모티브,2022,1.6480754291729196,0.3687720085931049
1359,DN오토모티브,2023,2.023470836665979,0.31753246221231946
1360,롯데관광개발,2019,0.0,6.472725795148995
1361,롯데관광개발,2020,0.0,5.742932570930114
1362,롯데관광개발,2021,0.0,3.96791090356515
1363,롯데관광개발,2022,0.0,4.656985793928626
1364,롯데관광개발,2023,0.0,4.643935929802198
1365,롯데쇼핑,2019,0.0019477924781226461,1.3240736780077202
1366,롯데쇼핑,2020,0.0017053045379312095,1.1294615293422055
1367,롯데쇼핑,2021,0.0020058432350844053,1.1639448969535122
1368,롯데쇼핑,2022,0.0015663507462284466,1.1680563550410021
1369,롯데쇼핑,2023,0.002050328324449816,1.1676329649765864
1370,롯데정밀화학,2019,0.8674627177024913,0.2028518953766137
1371,롯데정밀화학,2020,0.9517674746048909,0.2852926818133947
1372,롯데정밀화학,2021,0.7404224236100023,0.1960891206239198
1373,롯데정밀화학,2022,0.593258844422801,0.16882757120363967
1374,롯데정밀화학,2023,0.9721631639729897,0.24972629581563813
1375,롯데지주,2019,0.01699381850585802,1.3446231862555378
1376,롯데지주,2020,0.013217193374592276,1.0582448773583835
1377,롯데지주,2021,0.011103426691242523,1.1365596530177304
1378,롯데지주,2022,0.0330077150611143,1.5557844228569442
1379,롯데지주,2023,0.050363541337141673,1.4860114130014315
1380,롯데칠성,2019,0.0,5.709053027886844
1381,롯데칠성,2020,0.0,5.00072343415189
1382,롯데칠성,2021,0.0,4.9846508705559875
1383,롯데칠성,2022,0.0,4.829775401719868
1384,롯데칠성,2023,0.0,4.625543548658475
1385,롯데케미칼,2019,0.5592295124891202,0.2891693507959483
1386,롯데케미칼,2020,0.6547377928796447,0.21539766047520367
1387,롯데케미칼,2021,0.510213977114904,0.2247071241863969
1388,롯데케미칼,2022,0.45988374206239774,0.06920526900229468
1389,롯데케미칼,2023,0.6034620549907315,0.09089007070446488
1390,마니커,2019,0.0,0.1952969052061064
1391,마니커,2020,0.0,0.2158270932913047
1392,마니커,2021,0.0,0.18793203213141363
1393,마니커,2022,0.0,0.12405378595258211
1394,마니커,2023,0.0,0.11780811305362271
1395,만호제강,2019,0.0,0.0032382067896098033
1396,만호제강,2020,0.0,0.0033601531765536435
1397,만호제강,2021,0.0,0.0027115509003967863
1398,만호제강,2022,0.0,0.002096135134765585
1399,만호제강,2023,0.0,0.0003835040595264312
1400,명문제약,2019,0.4529520344186417,0.472718847889325
1401,명문제약,2020,0.4184943666803971,0.35794429183498255
1402,명문제약,2021,1.4987336445695207,0.23402746032731644
1403,명문제약,2022,1.1248467897982752,0.4458462964139185
1404,명문제약,2023,1.7514265553904642,0.49344044505542944
1405,모나리자,2019,0.0,0.7203539881528623
1406,모나리자,2020,0.0,0.5798582092052312
1407,모나리자,2021,0.0,0.582269282806831
1408,모나리자,2022,0.0,0.3541033069768275
1409,모나리자,2023,0.0,0.4027980939094597
1410,모나미,2019,0.3083122090004941,1.7301357984819077
