,종목명,회계년,연구개발비/매출액(%),광고선전비/매출액(%)
94,DL,2014,0.0,0.10926617202300942
95,DL,2015,0.0,0.10248407415882148
96,DL,2016,0.0,0.12041076665280505
97,DL,2017,0.0,0.14591177602680225
98,DL,2018,0.0,0.09716431599915878
99,DN오토모티브,2010,0.040368660632004366,0.025825739154614634
100,DN오토모티브,2011,0.0781749213813108,0.007196412640271633
101,DN오토모티브,2012,0.07117167062832498,0.013009749534050399
102,DN오토모티브,2013,0.05686979252771043,0.026110289086909214
103,DN오토모티브,2014,0.03744596561220584,0.02514865260937735
104,DN오토모티브,2015,0.11540350286740528,0.05223972322982291
105,DN오토모티브,2016,0.1092710754812729,0.05508427191312677
106,DN오토모티브,2017,0.057753238605250036,0.04064593539877096
107,DN오토모티브,2018,0.10880122485487187,0.017590787238822965
108,DRB동일,2010,1.883852530419963,0.13296979534678235
109,DRB동일,2011,1.66774513177455,0.09939807858833677
110,DRB동일,2012,1.5721468330358808,0.09947466974323663
111,DRB동일,2013,1.4879699000826068,0.08972862424620376
112,DRB동일,2014,1.40485111148646,0.07070188892053941
113,DRB동일,2015,1.6462061198089855,0.09965700298522463
114,DRB동일,2016,1.6992525450569753,0.12435154669559298
115,DRB동일,2017,1.8929543798857429,0.12627559632627713
116,DRB동일,2018,1.7334591613246915,0.1082897016445334
117,DSR제강,2010,0.3368637698568233,0.1168007734438711
118,DSR제강,2011,0.35695325886991186,0.1200751120459931
119,DSR제강,2012,0.40770783870145066,0.12733794019187583
120,DSR제강,2013,0.3868845036227666,0.06451222840838772
121,DSR제강,2014,0.3906345569230321,0.11168964216715016
122,DSR제강,2015,0.489435847962218,0.07405602611226636
123,DSR제강,2016,0.4631082601540216,0.0745114499330948
124,DSR제강,2017,0.41715741021681185,0.010104468602673089
125,DSR제강,2018,0.3910317430422857,0.010263205416968724
126,E1,2010,0.0,0.6314633731714276
127,E1,2011,0.0,0.6702369385544924
128,E1,2012,0.0,0.6751366329656916
129,E1,2013,0.0,0.5006920590349113
130,E1,2014,0.0,0.5116844913562778
131,E1,2015,0.0,0.6178921054489915
132,E1,2016,0.0,0.7271399349076451
133,E1,2017,0.0,0.5720783081287161
134,E1,2018,0.0,0.45415991931601096
135,GKL,2010,0.0003034640288301938,1.4945093500822206
136,GKL,2011,7.712918265777721e-05,1.0187700374379614
137,GKL,2012,5.8916674426019226e-05,0.9059003974606435
138,GKL,2013,0.00022571495599786698,0.9267995049598919
139,GKL,2014,7.860465485151036e-05,0.9020557369960602
140,GKL,2015,0.0007671109602351887,0.9969487948964668
141,GKL,2016,2.882001958510032e-05,1.103332679027686
142,GKL,2017,0.0,1.2451677106935428
143,GKL,2018,0.0,1.2714572997573335
144,GS,2010,0.0,0.245767230897056
145,GS,2011,0.0,0.2384859172868482
146,GS,2012,0.0,0.22628290622799313
147,GS,2013,0.0,0.20728999196823022
148,GS,2014,0.0,0.1678886440813202
149,GS,2015,0.0,0.1637750615583057
150,GS,2016,0.0,0.1395959390974554
151,GS,2017,0.0,0.1449609029180434
152,GS,2018,0.0,0.12597224417752434
153,GS건설,2010,0.819817808330701,0.2526389931449654
154,GS건설,2011,0.6982364526826985,0.22644133163133173
155,GS건설,2012,0.5824761457018754,0.169700325718257
156,GS건설,2013,0.5164358044285656,0.16891499621377631
157,GS건설,2014,0.4659157778591631,0.14192281125856554
158,GS건설,2015,0.32610647942657023,0.08522012238625784
159,GS건설,2016,0.31365771940146586,0.13724677350362866
160,GS건설,2017,0.30677798676233997,0.17146346533359252
161,GS건설,2018,0.2614508333184326,0.16582983166463858
162,GS글로벌,2010,0.0,0.0
163,GS글로벌,2011,0.0,0.0
164,GS글로벌,2012,0.0,0.0
165,GS글로벌,2013,0.0,0.0
166,GS글로벌,2014,0.0,0.0
167,GS글로벌,2015,0.0,0.0
168,GS글로벌,2016,0.0,0.0
169,GS글로벌,2017,0.0,0.0
170,GS글로벌,2018,0.0,0.0
171,HDC현대EP,2010,0.4352622653889868,0.014435593486769671
172,HDC현대EP,2011,0.4343120690605156,0.036734337554676956
173,HDC현대EP,2012,0.32810028391592105,0.0032876413099104827
174,HDC현대EP,2013,0.36722486989053343,0.022602494885637724
175,HDC현대EP,2014,0.32486615127528273,0.1600594765457511
176,HDC현대EP,2015,0.43823738066762974,0.17433121647809252
177,HDC현대EP,2016,0.4461093592930977,0.1761240327850574
178,HDC현대EP,2017,0.43283609534112544,0.2256537535242537
179,HDC현대EP,2018,0.4392946603218441,0.15875985252830235
180,HD현대미포,2010,0.11740295185995277,0.12217658814840529
181,HD현대미포,2011,0.11968123965895903,0.10790488198260918
182,HD현대미포,2012,0.14422903367746434,0.12246109241548886
183,HD현대미포,2013,0.18251798497483163,0.0
184,HD현대미포,2014,0.2166363906073594,0.06134880450707537
185,HD현대미포,2015,0.11563845345465079,0.07267167493125917
186,HD현대미포,2016,0.15900380130619904,0.04433536649559711
187,HD현대미포,2017,0.27390192492085585,0.08685788720332498
188,HD현대미포,2018,0.24918682729068117,0.08851375779012673
189,HD현대인프라코어,2010,1.7459290676386008,0.6260693214089317
190,HD현대인프라코어,2011,2.066078564041259,0.8329349636633789
191,HD현대인프라코어,2012,2.3906424344362844,1.0025065163413858
192,HD현대인프라코어,2013,2.9183010537932836,0.776041320779163
193,HD현대인프라코어,2014,3.004074393440904,0.8242117777735206
194,HD현대인프라코어,2015,3.2116244128848974,1.003303620679175
195,HD현대인프라코어,2016,2.538314436942492,0.674014514665382
196,HD현대인프라코어,2017,2.1837735132672127,0.7085372745447402
197,HD현대인프라코어,2018,1.9776696668050657,0.7570140084911877
198,HJ중공업,2010,0.09719759048467473,0.09192574975361248
199,HJ중공업,2011,0.051011603324089,0.20957987535185035
200,HJ중공업,2012,0.08971023241893228,0.1289363943861086
201,HJ중공업,2013,0.1332758216468242,0.1233918241945234
202,HJ중공업,2014,0.17835001438306566,0.12918968783787807
203,HJ중공업,2015,0.1309560608469123,0.08682530454954804
204,HJ중공업,2016,0.09579596135601583,0.04830675750754193
205,HJ중공업,2017,0.11252376108547194,0.03453399140109683
206,HJ중공업,2018,0.13010426599460853,0.028506321748026496
207,HLB글로벌,2010,0.5087287234836627,0.47295139011948456
208,HLB글로벌,2011,0.034014448978754115,0.0
209,HLB글로벌,2012,0.0470038110773255,0.0
210,HLB글로벌,2013,0.04152963963431844,0.0
211,HLB글로벌,2014,0.0,0.0
212,HLB글로벌,2015,0.0,0.0
213,HLB글로벌,2016,0.0,0.0021910795564006064
214,HLB글로벌,2017,0.0,0.0
215,HLB글로벌,2018,1.6599875053729163,1.4800467453158368
216,HMM,2010,0.0,0.16964115148208908
217,HMM,2011,0.0,0.13455482431937293
218,HMM,2012,0.0,0.137506437264754
219,HMM,2013,0.0,0.18893188761417434
220,HMM,2014,0.0,0.18969955513696848
221,HMM,2015,0.0,0.18419654575675676
222,HMM,2016,0.0,0.11117145530567243
223,HMM,2017,0.0,0.09988035042052372
224,HMM,2018,0.0,0.10489984535028275
225,HS애드,2010,1.581359051031257,0.14257041846061078
226,HS애드,2011,1.4052857777124208,0.15852197975132318
227,HS애드,2012,1.1884128287956501,0.2140979351013898
228,HS애드,2013,1.293186020317151,0.13844065016063403
229,HS애드,2014,1.1560795082999014,0.17653223440270133
230,HS애드,2015,0.8739526445108589,0.12620988504024613
231,HS애드,2016,1.1491716952544804,0.7988783793597635
232,HS애드,2017,0.9875446251133013,0.6465768106027414
233,HS애드,2018,0.9178520278811547,0.11994239655379385
234,IHQ,2010,0.0,2.4987286951559624
235,IHQ,2011,0.0,2.7824862344882693
236,IHQ,2012,0.0,1.6514385498146724
237,IHQ,2013,0.0,0.12010646899186023
238,IHQ,2014,0.0,18.655165073989497
239,IHQ,2015,0.0,10.61345129447519
240,IHQ,2016,0.0,9.60336766563969
241,IHQ,2017,0.0,8.153097283399791
242,IHQ,2018,0.0,8.796839493026646
243,JW중외제약,2010,2.407451541802637,1.264891433067412
244,JW중외제약,2011,2.785366403125798,1.314749947344857
245,JW중외제약,2012,3.1118963193447575,1.0572400236595332
246,JW중외제약,2013,3.4157378278236346,1.2107560323700175
247,JW중외제약,2014,4.235060611207018,1.159942749268889
248,JW중외제약,2015,3.7941636235537604,1.1491826060674515
249,JW중외제약,2016,3.8515731315919934,1.0999864522512686
250,JW중외제약,2017,4.370796500309105,1.126467612540238
251,JW중외제약,2018,3.959253666244579,1.334456543026144
252,JW홀딩스,2010,2.9811079529467244,1.3534478587326826
253,JW홀딩스,2011,2.901780602972138,1.6243277813557295
254,JW홀딩스,2012,3.1045137649200916,1.3317718262163725
255,JW홀딩스,2013,3.0741865474286003,1.1820716259231394
256,JW홀딩스,2014,3.4945554159422363,1.063751079039477
257,JW홀딩스,2015,2.9849375648859695,1.0016834222421034
258,JW홀딩스,2016,2.987311090787667,0.9846253124275892
259,JW홀딩스,2017,3.5259852823890374,1.2191812746938355
260,JW홀딩스,2018,2.467497120458445,1.458738232945939
261,KCC,2010,2.9271314126618626,0.9204183624292342
262,KCC,2011,2.7327446012709737,0.7642537517873438
263,KCC,2012,2.8013049071287415,0.6683854707917454
264,KCC,2013,2.5327365412408898,0.7542408665740936
265,KCC,2014,2.0392192059441294,0.7408425160147875
266,KCC,2015,2.0631816208600178,0.8465050626743847
267,KCC,2016,2.153150613254201,0.9295261636507202
268,KCC,2017,1.9665822146288683,0.8246150644521135
269,KCC,2018,2.5503919463682716,0.7811841618830233
270,KCTC,2010,0.0,0.04692901404205269
271,KCTC,2011,0.0,0.03857221107662127
272,KCTC,2012,0.0,0.038045512671067545
273,KCTC,2013,0.0,0.03321032976626164
274,KCTC,2014,0.0,0.03273717973122516
275,KCTC,2015,0.0,0.10607822406743271
276,KCTC,2016,0.0,0.04465038563647239
277,KCTC,2017,0.0,0.03979501320504932
278,KCTC,2018,0.0,0.03066292159169778
279,KC그린홀딩스,2010,0.3972539530762143,0.0
280,KC그린홀딩스,2011,0.7940428356226218,0.0
281,KC그린홀딩스,2012,1.0029822164421438,0.0
282,KC그린홀딩스,2013,0.9062184787555294,0.0
283,KC그린홀딩스,2014,0.8468025227862965,0.0
284,KC그린홀딩스,2015,0.5383027389211539,0.0
285,KC그린홀딩스,2016,0.5226605030966848,0.0
286,KC그린홀딩스,2017,0.7411359232194311,0.0
287,KC그린홀딩스,2018,0.39072281098102263,0.0
288,KEC,2010,0.9691961173463918,0.03590178359223938
289,KEC,2011,2.5416970763992355,0.029553954522712728
290,KEC,2012,2.6435295034035797,0.0396797355615652
291,KEC,2013,2.4883861390806867,0.014405012530182231
292,KEC,2014,1.8723084983904859,0.022303298137269025
293,KEC,2015,1.9081953350391718,0.039075654435432546
294,KEC,2016,1.9169435153059233,0.016222870353322812
295,KEC,2017,1.7943940415628925,0.034751598697717656
296,KEC,2018,2.0531557894915142,0.04161525943940707
297,KG스틸,2010,0.08252899791166227,0.0
298,KG스틸,2011,0.049184104470670245,0.0
299,KG스틸,2012,0.08577265796869392,0.0
300,KG스틸,2013,0.08919081538233614,0.0
301,KG스틸,2014,0.11135946615933058,0.0
302,KG스틸,2015,0.05997952017380934,0.0
303,KG스틸,2016,0.05901962100341614,0.0
304,KG스틸,2017,0.05338578110649328,0.0
305,KG스틸,2018,0.05225733540322988,0.0
306,KG케미칼,2010,0.0,0.05936054009977897
307,KG케미칼,2011,0.4482411474599089,0.29393238025005064
308,KG케미칼,2012,0.5353814205939559,0.5051582948687274
309,KG케미칼,2013,0.4375105894064684,0.34804541449494203
310,KG케미칼,2014,0.45918040052387094,0.40453279618818777
311,KG케미칼,2015,0.42916003424814814,0.6638833825553425
312,KG케미칼,2016,0.481355648244878,0.4739084018903471
313,KG케미칼,2017,0.0,0.8414451741068822
314,KG케미칼,2018,0.0,0.9227268565101386
315,KIB플러그에너지,2010,0.0,0.0
316,KIB플러그에너지,2011,0.0,0.0
317,KIB플러그에너지,2012,0.0,0.0
318,KIB플러그에너지,2013,0.0,0.0
319,KIB플러그에너지,2014,0.0,0.0
320,KIB플러그에너지,2015,0.0,0.0
321,KIB플러그에너지,2016,0.0,0.0
322,KIB플러그에너지,2017,0.0,0.0
323,KIB플러그에너지,2018,0.0,0.0
324,KISCO홀딩스,2010,0.023733254309473737,0.004072313868768809
325,KISCO홀딩스,2011,0.02158986642583615,0.002124702692555125
326,KISCO홀딩스,2012,0.06539680685555728,0.005815763972222559
327,KISCO홀딩스,2013,0.0,0.0
328,KISCO홀딩스,2014,0.0,0.0
329,KISCO홀딩스,2015,0.0,0.0
330,KISCO홀딩스,2016,0.0,0.0
331,KISCO홀딩스,2017,0.0,0.0
332,KISCO홀딩스,2018,0.0,0.0
333,KPX케미칼,2010,0.0,0.02150746625086827
334,KPX케미칼,2011,0.0,0.009965534231255775
335,KPX케미칼,2012,0.0,0.009656030622034555
336,KPX케미칼,2013,0.08068034109988888,0.0013477154700796438
337,KPX케미칼,2014,0.12670185549664792,0.0001346261721317488
338,KPX케미칼,2015,0.08358211024055419,0.00025310885929895327
339,KPX케미칼,2016,0.08182007217563729,0.029218122143147583
340,KPX케미칼,2017,0.0,0.04202369001448338
341,KPX케미칼,2018,0.04659976560189557,0.03974959797150205
342,KPX홀딩스,2010,0.009841729439408699,0.018816958786869457
343,KPX홀딩스,2011,0.010386009924871972,0.016148343834217316
344,KPX홀딩스,2012,0.016307951018109883,0.01199239584364221
345,KPX홀딩스,2013,0.0599351265770717,0.0010519370232612523
346,KPX홀딩스,2014,0.0946478782444559,0.00125713820793491
347,KPX홀딩스,2015,0.061324066910678675,0.016622770176316307
348,KPX홀딩스,2016,0.07610477825310445,0.02715590175242922
349,KPX홀딩스,2017,0.07677995236779118,0.03925407802973342
350,KPX홀딩스,2018,0.08210021281811676,0.07831967254983435
351,KR모터스,2010,0.0,1.1804631004610457
352,KR모터스,2011,0.0,1.2417047685051266
353,KR모터스,2012,0.0,1.3758766841967256
354,KR모터스,2013,0.0,1.3511821088110494
355,KR모터스,2014,0.11558995613593277,1.9243449203388225
356,KR모터스,2015,0.13867468003396044,1.735462423331138
357,KR모터스,2016,0.11988036051138165,2.5291949827776596
358,KR모터스,2017,4.031676907639463,2.6603470629456485
359,KR모터스,2018,6.006512584742273,2.457974120159571
360,KSS해운,2010,0.0,0.01086777895708863
361,KSS해운,2011,0.0,0.010320487888030907
362,KSS해운,2012,0.0,0.01974449068172206
363,KSS해운,2013,0.0,0.02359458924383327
364,KSS해운,2014,0.0,0.026840723714854468
365,KSS해운,2015,0.0,0.041411839432879294
366,KSS해운,2016,0.0,0.04044166770325555
367,KSS해운,2017,0.0,0.02147765355376238
368,KSS해운,2018,0.0,0.023678941503167808
369,KT,2010,1.5037580668371358,0.8936413582911773
370,KT,2011,0.751855734710453,0.8093255590568141
371,KT,2012,0.642054796673845,0.6304352610151375
372,KT,2013,0.7201036815579482,0.6762240630737597
373,KT,2014,0.8606887535874731,0.6818047563099949
374,KT,2015,0.8250041593322018,0.7959527891222837
375,KT,2016,0.7381440062540492,0.8158755416068607
376,KT,2017,0.7210547517159658,0.8428261412502795
377,KT,2018,0.7534395676957297,0.672097352518269
378,KT&G,2010,0.6225771537946493,7.101193018887813
379,KT&G,2011,0.7885648544578903,7.146855836565267
380,KT&G,2012,0.948561446147444,7.879660514137764
381,KT&G,2013,0.8471354900159329,6.825621579585374
382,KT&G,2014,0.8715751194552254,5.657838409372086
383,KT&G,2015,0.8715939585108696,5.99145859207368
384,KT&G,2016,0.8384249152266102,5.984552091201021
385,KT&G,2017,0.9331518002835607,6.31572273866147
386,KT&G,2018,0.9649524666132485,6.315174222029192
387,LF,2010,0.0,2.9855843423138673
388,LF,2011,0.0,3.296904386796377
389,LF,2012,0.0,2.1589544444314885
390,LF,2013,0.0,2.621644154168649
391,LF,2014,0.0,3.2123278702309777
392,LF,2015,0.0,3.6320981659014353
393,LF,2016,0.0,3.0578109844104744
394,LF,2017,0.0,2.6190031888976084
395,LF,2018,0.0,2.0218176542661346
396,LG,2010,0.3474187941795749,0.053996745427654966
397,LG,2011,0.6101387172353898,0.041992145560046386
398,LG,2012,0.4542452123751084,0.06126740602879527
399,LG,2013,0.5627900934493413,0.047707912870145794
400,LG,2014,0.591906949154226,0.049181979609143146
401,LG,2015,0.4144655012636266,0.12224338998119988
402,LG,2016,0.13729744827492815,0.07106760705391742
403,LG,2017,0.14156674175567757,0.04225973726334252
404,LG,2018,0.43561221201920874,0.08197996863116827
405,LG디스플레이,2010,2.6446233047129466,0.3447264149334801
406,LG디스플레이,2011,3.3594512007987722,0.5601267186768063
407,LG디스플레이,2012,2.6677535064275957,0.35377225458336803
408,LG디스플레이,2013,4.053288874149721,0.5358147910510233
409,LG디스플레이,2014,4.400947718716946,0.40259637219879446
410,LG디스플레이,2015,4.290917338867366,0.9362883529259067
411,LG디스플레이,2016,4.2784818665990745,0.2551909566808484
412,LG디스플레이,2017,4.366400030859782,0.8508030308220705
413,LG디스플레이,2018,5.017954254935915,0.46185635601663033
414,LG생활건강,2010,0.28933478700536336,7.189180490862905
415,LG생활건강,2011,0.23735039671829777,6.5908643321318365
416,LG생활건강,2012,0.2737013106497818,6.991266739914415
417,LG생활건강,2013,0.25828342263726917,8.027450624740643
418,LG생활건강,2014,0.2409659273355572,8.101137637453116
419,LG생활건강,2015,0.33790046216503206,8.072320993747944
420,LG생활건강,2016,0.39156165718546004,7.793442242003638
421,LG생활건강,2017,0.35461937519767567,4.968291154934604
422,LG생활건강,2018,0.31375894079932726,5.442089621373509
423,LG유플러스,2010,0.0,2.2739666971086088
424,LG유플러스,2011,0.0,2.3749764189633664
425,LG유플러스,2012,0.0,2.3873520193341657
426,LG유플러스,2013,0.0,2.4871924753063235
427,LG유플러스,2014,0.0,2.723242581611276
428,LG유플러스,2015,0.0,3.2480400117904056
429,LG유플러스,2016,0.0,3.3430133806116924
430,LG유플러스,2017,0.0,3.526472260574677
431,LG유플러스,2018,0.0,2.312119157573354
432,LG이노텍,2010,3.942401461878406,0.07956667545023464
433,LG이노텍,2011,4.931997920807308,0.4433331441207534
434,LG이노텍,2012,5.109506601474061,0.18542283096351397
435,LG이노텍,2013,4.623380734433831,0.103082731822236
436,LG이노텍,2014,4.797187908238679,0.0
437,LG이노텍,2015,5.076991532939635,0.0
438,LG이노텍,2016,5.150438456324337,0.0
439,LG이노텍,2017,4.219230331920405,0.0
440,LG이노텍,2018,4.014801389869651,0.0
441,LG전자,2010,2.6918199160007092,0.0
442,LG전자,2011,3.1312641589956316,0.0
443,LG전자,2012,3.81329640282176,0.0
444,LG전자,2013,4.027389976189445,0.0
445,LG전자,2014,3.835122941407587,0.0
446,LG전자,2015,4.207877795341939,0.0
447,LG전자,2016,4.4586604451063865,0.0
448,LG전자,2017,3.8876554809082577,0.0
449,LG전자,2018,3.788651706611676,0.0
450,LG화학,2010,0.0,0.05876295807451423
451,LG화학,2011,0.0,0.08104749454622863
452,LG화학,2012,0.0,0.08739192449612838
453,LG화학,2013,0.0,0.06988969569659222
454,LG화학,2014,0.38274271708131385,0.07439156021637154
455,LG화학,2015,0.42016505215156863,0.08239394062816063
456,LG화학,2016,0.6097787649685642,0.10574416475759871
457,LG화학,2017,0.5706472103252803,0.11419170368574007
458,LG화학,2018,0.6609868150009369,0.11526801623375045
459,LS,2010,0.29982892350830664,0.0
460,LS,2011,0.2742598821953549,0.0
461,LS,2012,0.29538784953193714,0.0
462,LS,2013,0.3071905136760778,0.0
463,LS,2014,0.42218626106598817,0.0
464,LS,2015,0.5974349956183901,0.0
465,LS,2016,0.6081916987510454,0.0
466,LS,2017,0.5025094682390615,0.0
467,LS,2018,0.5292128211941947,0.0
468,LS네트웍스,2010,0.0,6.936710397995478
469,LS네트웍스,2011,0.0,8.134529365308971
470,LS네트웍스,2012,0.0,5.140680018647604
471,LS네트웍스,2013,0.0,2.516331193220351
472,LS네트웍스,2014,0.0,1.8345501907169266
473,LS네트웍스,2015,0.0,2.171804166705275
474,LS네트웍스,2016,0.0,3.277512066200365
475,LS네트웍스,2017,0.0,2.612313471003275
476,LS네트웍스,2018,0.0,1.7517601140078536
477,LX하우시스,2010,0.4228244943835259,1.1191022561790136
478,LX하우시스,2011,0.38218477525686856,0.9160003173286814
479,LX하우시스,2012,0.448454825887169,0.7594194076659175
480,LX하우시스,2013,0.2748274903696443,0.7644888664421327
481,LX하우시스,2014,0.27738630116380475,0.782018061447602
482,LX하우시스,2015,0.2928224992482188,0.9177685347561103
483,LX하우시스,2016,0.33766605414609047,1.0622069795928544
484,LX하우시스,2017,0.44933562451607073,1.0580465849588943
485,LX하우시스,2018,0.5694481181057622,1.007777141009816
486,MH에탄올,2010,0.0,0.014396405581750758
487,MH에탄올,2011,0.0,0.011387701001575098
488,MH에탄올,2012,0.0,0.008783938944095248
489,MH에탄올,2013,0.0,0.016719758361153518
490,MH에탄올,2014,0.0,0.1375291956331423
491,MH에탄올,2015,0.0,0.009824117923710187
492,MH에탄올,2016,0.0,0.0042947398129027274
493,MH에탄올,2017,0.0,0.001714215397648335
494,MH에탄올,2018,0.0,0.033004622803908513
495,NAVER,2010,0.0,2.70320016113778
496,NAVER,2011,0.0,4.438499191751986
497,NAVER,2012,0.0,3.761933534770749
498,NAVER,2013,0.0,10.835014757385768
499,NAVER,2014,0.0,8.909162278267644
500,NAVER,2015,0.0,9.361440167665886
501,NAVER,2016,0.0,7.541136735327872
502,NAVER,2017,0.0,9.464726897081146
503,NAVER,2018,0.0,11.623396017674533
504,NICE,2010,0.43606763044666075,0.5960759681454313
505,NICE,2011,0.6034423250748812,0.09474312915826187
506,NICE,2012,0.37005579960520546,0.27923801500016837
507,NICE,2013,0.12023508482302579,0.4113844353141556
508,NICE,2014,0.32802172242289546,0.4313678039942154
509,NICE,2015,0.1791898571776327,0.63840734758692
510,NICE,2016,0.17015875995598534,0.6240333220461941
511,NICE,2017,0.15760298444338772,0.968771425769414
512,NICE,2018,0.27771298375861087,1.3810795874049262
513,NI스틸,2010,0.0,0.048696768169344054
514,NI스틸,2011,0.08017221214906024,0.03340757435550841
515,NI스틸,2012,0.07113243751937451,0.03914871129194431
516,NI스틸,2013,0.0006717671514929716,0.03381750023491244
517,NI스틸,2014,0.0,0.022764949956176127
518,NI스틸,2015,0.021087130657430436,0.014760991460201307
519,NI스틸,2016,0.0,0.02737786367643249
520,NI스틸,2017,0.0,0.015271831225495268
521,NI스틸,2018,0.08956246348256408,0.0236842958987225
522,NPC,2010,0.36916201250644026,0.0373389204207059
523,NPC,2011,0.3557218940012379,0.04709126312919556
524,NPC,2012,0.38907619396424764,0.036540364317208654
525,NPC,2013,0.29640667647393015,0.08403022217820925
526,NPC,2014,0.3147817627725425,0.0804014018069507
527,NPC,2015,0.3868648613874314,0.08091864371245029
528,NPC,2016,0.6745289367082986,0.03091031402723472
529,NPC,2017,0.839574719307278,0.1076050493851334
