,종목명,회계년,영업활동CF/총자산(%),투자활동CF/총자산(%),재무활동CF/총자산(%)
99,DN오토모티브,2010,6.349326309621088,-8.225029201939595,5.632320173498968
100,DN오토모티브,2011,0.43410811116029674,8.399129159135029,-7.197396849584567
101,DN오토모티브,2012,8.638341331311366,5.826612977734863,-13.534388330771336
102,DN오토모티브,2013,6.144818213181776,-9.738828112628738,3.4905027719041746
103,DN오토모티브,2014,6.128835937279711,-7.9032797561941575,3.48500418675319
104,DN오토모티브,2015,10.771260248889728,-11.529904245318487,-0.4892503771997468
105,DN오토모티브,2016,12.20086606860493,-6.625035715564051,-2.0640010088893566
106,DN오토모티브,2017,10.243413770894229,-5.79213942697837,-6.543519269806014
107,DN오토모티브,2018,8.516128766861316,-5.672988448823648,4.170721507476048
108,DRB동일,2010,2.267047003906138,-3.555076180934727,3.493989633110791
109,DRB동일,2011,6.544122766081344,-2.986423199273492,1.447551197487236
110,DRB동일,2012,10.087833765161228,-7.707458679426327,-4.0436109109533245
111,DRB동일,2013,3.3692950283960474,2.508956142067793,-0.39785091915571674
112,DRB동일,2014,5.7600836445048085,-3.5161312942880234,0.2989408025825897
113,DRB동일,2015,9.933840747369729,-5.712594845412716,-2.1124950862414926
114,DRB동일,2016,8.890914850019115,-9.473399337748605,1.526463458795641
115,DRB동일,2017,3.2638192822135275,-6.077290631672075,-1.0789806085028741
116,DRB동일,2018,4.186974555688717,-6.244058376790697,2.3752750230159694
117,DSR제강,2010,0.2245139807366224,-7.510991949908375,6.584518715806974
118,DSR제강,2011,-1.9046996586534328,-15.418271599363564,18.279608229203433
119,DSR제강,2012,2.8134818502024808,-2.3331153491154093,-1.4011174775222872
120,DSR제강,2013,6.449247416804937,-4.914315925068965,-1.7295221493451036
121,DSR제강,2014,5.131430405943704,-2.2113533968797157,-2.647236423260072
122,DSR제강,2015,18.08713780936867,-3.534112632590352,-13.868459092616947
123,DSR제강,2016,7.332776242604854,-3.377810953086482,-3.565810541643023
124,DSR제강,2017,1.9423691246042805,-5.2843190107570175,2.6915419873463513
125,DSR제강,2018,5.009268117522389,-4.50470422246835,0.33608629908169513
126,E1,2010,-4.728875397874686,-0.24837032473055692,4.342178067153317
127,E1,2011,6.702573404751928,-4.380234229241886,-4.302792618837412
128,E1,2012,-0.8675455051081881,-1.481430071740209,2.904209124417958
129,E1,2013,1.307735293418147,-2.5924770736998433,1.1674328872871498
130,E1,2014,1.153755670483581,-4.762255212126464,4.57455252902316
131,E1,2015,5.25173262935588,-1.569518157221241,-1.749574740628139
132,E1,2016,0.794496023518956,-0.29728737483796314,-0.4724778442897978
133,E1,2017,-3.7274291496879925,5.611901124031549,-1.3288761304299335
134,E1,2018,5.181447187307018,-0.7519754911361857,-6.211593311833297
135,GKL,2010,24.365319886847402,9.547067788593484,-20.88020248670503
136,GKL,2011,30.913731254396826,-34.83922947073297,-14.07952498521164
137,GKL,2012,28.425786925822884,-28.78966942422011,-7.55327573783498
138,GKL,2013,30.284971785418673,-16.5511539880104,-13.926153129531519
139,GKL,2014,24.430040321857827,-0.16248872806960993,-11.253408183802025
140,GKL,2015,13.293385358151461,-2.7498956662620517,-9.578934268905762
141,GKL,2016,18.86561978289204,-12.296107546288368,-7.062490624113858
142,GKL,2017,10.718514404268893,-11.285807414789227,-8.401994369452485
143,GKL,2018,12.124754230223342,-5.467260698038741,-5.91847909729424
144,GS,2010,3.759205501999211,-1.314019530791737,-2.2851564395072055
145,GS,2011,1.780939116841827,-5.042620810282213,3.355227520583775
146,GS,2012,6.099119082384433,-12.906781128952098,10.35020380846268
147,GS,2013,6.281293856903614,-6.616123782136274,-0.23630398410416495
148,GS,2014,3.319568997602962,-11.66161229820398,8.164862861968967
149,GS,2015,3.432606452144687,-15.476674351395953,11.588288245476216
150,GS,2016,4.186985882622692,-2.574035557046565,-1.6535232089871714
151,GS,2017,5.937540746008544,-6.445282879611687,1.5202450825404776
152,GS,2018,5.608228685477049,-3.6935611001875395,-2.27579205812493
153,GS건설,2010,2.3303610354992066,-1.6089448013068899,-0.9452203782248335
154,GS건설,2011,-4.2766628992404145,0.9552221195858653,3.228753025325959
155,GS건설,2012,1.4426621310225778,-2.506389580324624,0.48847853666853064
156,GS건설,2013,-9.288207735551204,-0.5230703958561342,13.233499853712786
157,GS건설,2014,4.364598343156911,-2.5542949964600705,0.26849944651652524
158,GS건설,2015,-0.059663443801473835,3.905046663502918,-1.7549176890917562
159,GS건설,2016,0.6071022898138151,-1.8593614279094586,0.5844549024283381
160,GS건설,2017,-1.5002868784811332,0.09859754669841253,2.190014943359773
161,GS건설,2018,8.58408723420521,-1.950939406716456,-13.758701192611863
162,GS글로벌,2010,-11.170198235736265,-11.629137462588348,19.738225968495843
163,GS글로벌,2011,-12.288450454776068,-15.852232637806782,34.486777071523626
164,GS글로벌,2012,6.996409429524256,-4.633570566938957,-2.415891017939356
165,GS글로벌,2013,6.7390472449686945,-10.611040273849534,1.3832370725526189
166,GS글로벌,2014,-11.859458102585185,-3.8644254631397694,12.025889761390916
167,GS글로벌,2015,-0.17885870025926698,0.972878415292543,0.004748757264373771
168,GS글로벌,2016,5.530628327079118,-11.92371883367318,6.045552814220469
169,GS글로벌,2017,5.853941611161075,-9.401939742494504,5.5430242760893105
170,GS글로벌,2018,-0.7743935134114036,6.295829650211399,-6.664736526417399
171,HDC현대EP,2010,-15.432964680737163,-4.870876828259107,19.341641802455133
172,HDC현대EP,2011,-4.586610491174806,-4.806667994798705,11.957388645937469
173,HDC현대EP,2012,-0.6350653293350633,-18.873855155186035,18.403988120458102
174,HDC현대EP,2013,2.2933679579938606,-3.763273175660918,2.2749480180014094
175,HDC현대EP,2014,3.749075063746997,-2.994705746473749,-0.8698331092203037
176,HDC현대EP,2015,11.089373978151599,-0.810762993951071,-6.808352692061577
177,HDC현대EP,2016,8.59317182441258,-2.421982200045764,-6.659562816147754
178,HDC현대EP,2017,1.2593995343372706,-3.390937186074167,0.8846030599323623
179,HDC현대EP,2018,1.3662885573902774,-1.297607220862339,-0.9883847154256279
180,HD현대미포,2010,5.613848909775026,-13.357585526049654,5.710843846357759
181,HD현대미포,2011,-7.4207994266944715,3.386879276813327,1.945686656454024
182,HD현대미포,2012,-9.48362941746028,0.2789225771237533,3.7716085334430947
183,HD현대미포,2013,-6.391150963605003,-0.10081447261523756,7.338561173748611
184,HD현대미포,2014,4.0319920691245885,1.7997697900252339,-1.1315974155098927
185,HD현대미포,2015,-12.84787598329325,-0.695638966082237,12.909341677837293
186,HD현대미포,2016,5.740979363545707,1.1665113675000103,-5.309499540942933
187,HD현대미포,2017,-8.165565491958656,8.911313686163428,-2.464047238921443
188,HD현대미포,2018,14.970672800876075,-0.3079250075691654,-23.030606668643085
189,HD현대인프라코어,2010,10.641412251310928,-3.894807040009138,-5.985758430412569
190,HD현대인프라코어,2011,1.0012699147463167,-2.4798028580806672,2.807738700541119
191,HD현대인프라코어,2012,-3.9009580517399653,-4.56530635287068,7.025251165599447
192,HD현대인프라코어,2013,4.197491592195766,-5.185278613151578,-0.6985263783025217
193,HD현대인프라코어,2014,1.9343269981110796,-3.5837345166100834,2.3530707480161737
194,HD현대인프라코어,2015,2.0792518994995812,-0.8515933700290051,0.7204206008779266
195,HD현대인프라코어,2016,5.1162091385922555,9.072018192114214,-14.504909847914988
196,HD현대인프라코어,2017,6.478060823221281,-2.494029759450148,0.3140055467158489
197,HD현대인프라코어,2018,7.596020310470795,-2.836552767190691,-3.831280900908882
198,HJ중공업,2010,3.9756620378312646,-1.3325735914666177,-4.786745835383622
199,HJ중공업,2011,-5.695569501526288,0.5748165327967166,1.3363546445198589
200,HJ중공업,2012,-1.281546061688119,0.6033020338513063,-1.0266521672510929
201,HJ중공업,2013,-4.808151684948587,-0.7906030766772317,3.5603098372844033
202,HJ중공업,2014,-3.6835477391718814,3.154081026427897,-3.26642539956515
203,HJ중공업,2015,4.507897539552861,-0.5727425628179212,-7.275568237601974
204,HJ중공업,2016,-0.6964182472454321,-1.6173922136336807,1.7283819182445932
205,HJ중공업,2017,9.163123669518894,4.716859357375397,-13.60403931389667
206,HJ중공업,2018,15.371375684989136,-0.07389468909358286,-11.641486380696659
207,HLB글로벌,2010,1.4903432278175317,-5.352957213582597,-0.9930041525342789
208,HLB글로벌,2011,4.871282675391493,-0.3111094827021213,-5.201149428880703
209,HLB글로벌,2012,-0.06532720447457885,-1.9541706678998676,-1.2061034934669503
210,HLB글로벌,2013,0.6160452903542409,-2.5053986956676773,2.430735910506762
211,HLB글로벌,2014,6.57284256326718,-0.6248631056890986,-1.1483451898772512
212,HLB글로벌,2015,1.7837016846830236,8.023626974621752,-14.017732980591422
213,HLB글로벌,2016,-3.433957526730262,-12.893727377880134,19.952884612075355
214,HLB글로벌,2017,0.799175319340934,-24.978848652662077,22.513432578689812
215,HLB글로벌,2018,0.35795614402679127,-38.65773474395123,51.02341704596199
216,HMM,2010,3.3570372404148294,4.077870000339255,-2.702860800437132
217,HMM,2011,0.4422895595957879,-3.0271588904701767,-4.300376421724158
218,HMM,2012,-3.234972018141645,-1.6959892910902588,6.61439274708272
219,HMM,2013,1.7058247107604847,1.9152883461114594,-2.288821651134821
220,HMM,2014,0.5109567008754184,2.4719156176169337,-8.530644051803371
221,HMM,2015,-2.6349511762808286,2.978947752806436,-4.436717806189684
222,HMM,2016,-14.528052808282126,33.512395585546294,-11.435716075448978
223,HMM,2017,-7.644337775349778,-6.3281107300707475,18.363887810909226
224,HMM,2018,-10.115445087154004,-16.32407605108894,23.957281920882025
225,HS애드,2010,3.02370710446174,-1.929250638879682,-4.971939087926483
226,HS애드,2011,9.18138764034737,-1.0639387436611036,-0.36554020211087185
227,HS애드,2012,-4.275455267980698,-2.3611672792084497,-0.5555993542295418
228,HS애드,2013,1.7088452800698337,1.655331073668375,-0.6561223713109571
229,HS애드,2014,1.6716888070741776,2.850231855597877,-0.6609431963535818
230,HS애드,2015,3.7043782024595058,-1.13580217928615,-0.5955403430021131
231,HS애드,2016,2.6730452646751433,-2.754999164835687,-0.7443529142643367
232,HS애드,2017,8.53116186202692,-2.519860069977865,-0.5919916665085801
233,HS애드,2018,-6.643707936366511,0.2680188112861364,0.184675939947275
234,IHQ,2010,-4.014678425602617,-4.179827774751814,3.3206206235365223
235,IHQ,2011,16.566129820642555,4.730815822516076,-8.559770983422762
236,IHQ,2012,7.851753159141604,9.976652970373975,-2.7452622449925688
237,IHQ,2013,0.06219990824794339,-30.124554965889512,27.894229568681244
238,IHQ,2014,40.37545870779053,-33.469670066278724,1.1712003449016053
239,IHQ,2015,13.546539480886121,-8.128705928673522,-3.7585136914768453
240,IHQ,2016,16.436409690078015,-14.905502612557708,-1.085779455385759
241,IHQ,2017,24.224568648682776,-19.965395705152744,0.3894603250939045
242,IHQ,2018,17.52230480101617,-24.68943405144334,-6.458329377002098
243,JW중외제약,2010,-1.5424055896709465,-3.903333711885157,5.0165522680792805
244,JW중외제약,2011,-2.7258228312102903,-2.879317019839124,4.593167591553248
245,JW중외제약,2012,10.479036605682442,-3.117841442588199,-7.049678997396554
246,JW중외제약,2013,3.177045056314153,-1.7266756441620574,-1.6896024062960753
247,JW중외제약,2014,1.2353298934443966,1.8367029267398531,-2.3876108931033335
248,JW중외제약,2015,-0.6805312323366584,-1.1975336912945251,2.392251484588697
249,JW중외제약,2016,1.0349969764905715,-1.3469773362461401,5.195300271959493
250,JW중외제약,2017,5.302202670603196,-1.56781364017229,-4.418422124875691
251,JW중외제약,2018,8.7758010123515,-2.3439834245973743,-6.936531713799249
252,JW홀딩스,2010,-0.1625488860467718,-3.6730579800808303,3.3284401230585883
253,JW홀딩스,2011,-0.3551277424785104,-9.55101918626796,9.813301780193209
254,JW홀딩스,2012,-0.28893501474580413,-1.4695034102091604,1.7499447597968505
255,JW홀딩스,2013,-5.3261151876108075,4.09736182598587,1.507570860623626
256,JW홀딩스,2014,-1.6663608976874293,-0.1843909089403914,2.0578312453310126
257,JW홀딩스,2015,-2.2140716096759485,-3.5315444512713374,5.816037259521728
258,JW홀딩스,2016,-2.441389327063749,-4.264661542010904,9.932844229592833
259,JW홀딩스,2017,0.7802354624490744,1.0851482320728305,-2.489780666798808
260,JW홀딩스,2018,15.346258347093569,-7.154302224289647,-5.75383485551764
261,KCC,2010,3.6972832873786325,-0.00846706122355643,-4.006086465148255
262,KCC,2011,0.5484420528092603,4.8328002527144225,-1.4759312236424407
263,KCC,2012,1.5506808423439167,-8.293403874010982,-1.7843750571064392
264,KCC,2013,4.524307764190379,1.4748974979625338,-1.3063477729491042
265,KCC,2014,3.1950109199472143,-1.9041753724564552,-0.6920384234097458
266,KCC,2015,1.1007070189093617,-9.975193823160918,5.351606571937186
267,KCC,2016,4.7054982693583955,-5.435260813794788,2.2037019958160093
268,KCC,2017,3.4880761846246346,-6.900009767391,1.4841248742953896
269,KCC,2018,6.011718269141499,-0.5606908305971391,-5.8428092200344635
270,KCTC,2010,3.109498366939365,-15.46891750438519,13.215463965064393
271,KCTC,2011,4.1213254570849225,4.196601109423681,-7.364682474864262
272,KCTC,2012,0.4138394120378925,-7.64776917592771,7.077502706076373
273,KCTC,2013,9.634533218942757,-5.244332966275614,1.9605225592867375
274,KCTC,2014,3.667188816440242,-11.050309614409528,3.938913758402623
275,KCTC,2015,3.8631487175701764,-7.183674213289973,6.453655415611801
276,KCTC,2016,4.610058096911088,0.18262396266586028,-8.930644243063856
277,KCTC,2017,4.039487034034817,-6.489979824325849,2.105864033395243
278,KCTC,2018,2.110031692630326,-3.919852264338387,2.322514167231272
279,KC그린홀딩스,2010,12.476753461592091,-4.036083751843867,2.0770393865824333
280,KC그린홀딩스,2011,8.255924973119912,-7.482605163659114,1.15384378243055
281,KC그린홀딩스,2012,2.7496208165947236,-4.012922263263802,-2.1495520627734055
282,KC그린홀딩스,2013,3.584389592861877,3.0046585792043423,-7.122070374762028
283,KC그린홀딩스,2014,6.114782196114692,-7.721240398554487,-0.23218363974533618
284,KC그린홀딩스,2015,8.657315974654564,-8.726286398195906,-0.8895984143215877
285,KC그린홀딩스,2016,7.567106153121552,-8.857990429272062,0.19402205170345085
286,KC그린홀딩스,2017,2.8064546042898493,5.262761072852651,-3.2835450899980687
287,KC그린홀딩스,2018,0.20214120446016565,-1.6954506413221488,3.2259210743170628
288,KEC,2010,2.80320781240429,-13.35257518326861,10.627215700260935
289,KEC,2011,-2.520251001334857,-1.140126018969345,5.269676288576003
290,KEC,2012,3.3766570308031527,0.8392884274957318,-5.515722582292539
291,KEC,2013,2.2313976093474057,-1.0241907342076295,-2.8073580282683963
292,KEC,2014,-1.3201925595783133,6.645690287046471,-7.215943270971168
293,KEC,2015,1.9697738889655176,-2.6727219772067894,0.2607163476348772
294,KEC,2016,8.080202437529465,-7.583300258525773,1.8548816699736255
295,KEC,2017,3.45397762408059,0.7675965604610491,-6.11028664089971
296,KEC,2018,7.964504969544429,-2.7582772469229053,-2.7355230219651894
297,KG스틸,2010,-3.667772315554209,-2.9514621825162646,7.449421868030148
298,KG스틸,2011,3.435932583027153,-3.389911032357541,-0.6805800811796827
299,KG스틸,2012,7.801801291795115,-3.683994842392565,-3.9824966759845406
300,KG스틸,2013,1.4071187696722083,0.9430457015245203,-2.2679669534716753
301,KG스틸,2014,-0.9378803176217482,0.4844091365395763,-0.30761927066133044
302,KG스틸,2015,3.1255200973410635,7.001470401060265,-8.891595594244517
303,KG스틸,2016,11.24519171289287,-1.024007668779527,-7.6630245745490395
304,KG스틸,2017,7.174455530888496,0.3801242122784237,-7.787706024328389
305,KG스틸,2018,-0.328113520608375,-1.3048559768193218,-0.4319162694978251
306,KG케미칼,2010,2.6705579581831005,-22.052132496156204,19.054097958930395
307,KG케미칼,2011,1.441574083500838,-18.18998253242194,15.622086820364178
308,KG케미칼,2012,3.552399050878225,0.09089086650746023,-2.7007796039947265
309,KG케미칼,2013,6.855458531683924,10.024792427442877,-10.977477363755169
310,KG케미칼,2014,-0.5971550810544424,-8.467302550713644,-0.6989584701704035
311,KG케미칼,2015,-4.56036063765062,-3.8078776360596844,5.978824149973459
312,KG케미칼,2016,6.006354976462689,-6.046531978074352,4.842502549490691
313,KG케미칼,2017,12.796108447275396,-9.306877938898955,1.2758100666622343
314,KG케미칼,2018,3.87561240956242,-2.9948055595918976,-0.10592171408701034
315,KIB플러그에너지,2010,-6.440648551936773,-12.929464103773281,13.695573754652795
316,KIB플러그에너지,2011,-7.477375830942059,-2.5216911479505213,9.772844348187327
317,KIB플러그에너지,2012,3.04486557575138,-3.5202009976231916,-0.07689666082721738
318,KIB플러그에너지,2013,6.735235080846068,0.8573262935088519,-6.834662448181748
319,KIB플러그에너지,2014,-2.5039976011687335,-1.582674315365142,3.791323595600772
320,KIB플러그에너지,2015,-6.674566799044183,2.912304287427387,4.508049709070899
321,KIB플러그에너지,2016,12.172791405028239,-0.9300794954055605,-12.000545058749402
322,KIB플러그에너지,2017,-8.26826825848752,-2.8262478960359307,11.108930774040152
323,KIB플러그에너지,2018,1.5922418568736916,-8.774733131588572,6.434761410191003
324,KISCO홀딩스,2010,4.806935490628146,2.9749917023406733,-4.695976858247522
325,KISCO홀딩스,2011,4.587065184037169,-8.910096655059501,0.06955737259870129
326,KISCO홀딩스,2012,11.996866777869988,-6.108356773926542,-3.7175019166006207
327,KISCO홀딩스,2013,6.152486211243846,-8.324247312624438,-2.496565605630188
328,KISCO홀딩스,2014,2.84231442216942,-3.476793721238311,-0.324175624464657
329,KISCO홀딩스,2015,14.32519502322766,-11.244436030469954,-1.6607012385858215
330,KISCO홀딩스,2016,7.696403294446825,-6.593234143880392,-0.4836970313186297
331,KISCO홀딩스,2017,10.11756163828771,-6.25355148374905,-0.5337750876833527
332,KISCO홀딩스,2018,5.011568802160983,-3.596076269048052,-0.5994793535843411
333,KPX케미칼,2010,16.034539147955325,-3.8024000878471784,-3.8846389346630166
334,KPX케미칼,2011,5.87023478304466,-4.160595574772168,-0.719232840236826
335,KPX케미칼,2012,7.369077077967974,-6.883095570677457,-1.5527590257942279
336,KPX케미칼,2013,4.009307574779771,-6.858170023343544,-0.6250557654847579
337,KPX케미칼,2014,7.240522371984063,-1.9657323020757653,-0.6825849553413537
338,KPX케미칼,2015,8.36187691748058,-8.164415977700013,-3.9250080303779287
339,KPX케미칼,2016,11.998610440608735,-2.313614431440389,-3.6879361462724303
340,KPX케미칼,2017,7.177224327209224,-7.513882617081907,-3.976577094243377
341,KPX케미칼,2018,4.004145779088982,-7.374717213041909,-1.9243225776635058
342,KPX홀딩스,2010,9.75736636553384,-10.88131040736397,-1.1724577448052318
343,KPX홀딩스,2011,2.9846974462320133,-1.691155519374947,2.4119630074725102
344,KPX홀딩스,2012,7.309414482655203,-9.845100696498859,0.4707573692503703
345,KPX홀딩스,2013,3.5836937028971874,-3.6875251913380853,-2.9682059853311866
346,KPX홀딩스,2014,8.057972523007615,-10.829224553654546,3.9615645460765716
347,KPX홀딩스,2015,5.1842136790752695,-6.492010384718176,-0.23570599346126622
348,KPX홀딩스,2016,8.195607365578205,-2.9433839629473626,-1.7006837848279561
349,KPX홀딩스,2017,4.111869719786205,-1.8661007207974527,-3.8478369348099415
350,KPX홀딩스,2018,3.0637201313776936,-8.21954082436344,2.4197751227495963
351,KR모터스,2010,13.229194983022385,-0.018129609019255533,0.1603350471721604
352,KR모터스,2011,-6.3220201951174015,-0.04948785180709556,-3.521338971805544
353,KR모터스,2012,-3.826241155761994,-0.4417917323121128,0.0812370905972396
354,KR모터스,2013,0.7224006750063195,-2.875392688819244,0.16962131876600794
355,KR모터스,2014,-23.99334106787338,-11.605221980821923,34.14891920418324
356,KR모터스,2015,-12.362582166490865,-9.102612686425203,25.127773569292078
357,KR모터스,2016,-6.280789980697492,8.649388923174426,-0.4222727640213347
358,KR모터스,2017,-4.3633807358515035,-5.672582428048221,3.030556535484978
359,KR모터스,2018,-8.679652284125325,-6.3771529733878465,30.521463096183837
360,KSS해운,2010,11.927765908368118,-3.1245893088502164,-7.035437725874442
361,KSS해운,2011,3.352726148129618,-3.9822106699331243,-4.6395497271977035
362,KSS해운,2012,9.065153482329762,-19.299355305929115,8.477137860972654
363,KSS해운,2013,10.027787932355386,-14.857597357473859,4.179703874614311
