종목명,업종명,회계연도,t년_시가총액,t년_tobinQ,t년대비 t+1년 tobinQ 증가율,t년대비 t+1년 시가총액 증가율
코스맥스비티아이,기타금융,2020,169000000000.0,0.814323206,-4.376666259465534,-22.48520710059172
코스모신소재,화학,2020,575000000000.0,2.098245831,109.4555977697544,141.7391304347826
코스모화학,화학,2020,319000000000.0,1.102533355,10.102255455119536,40.752351097178675
코아스,기타제조업,2020,33843394950.0,1.134579547,5.2788237861650655,1.82648401826484
코오롱,기타금융,2020,291000000000.0,0.860324363,0.17034947085416974,51.20274914089347
코오롱글로벌,건설업,2020,496000000000.0,1.004069097,-1.7253742846743414,16.733870967741925
코웨이,서비스업,2020,5370000000000.0,2.279363351,-14.73080971722618,2.2346368715083775
콤텍시스템,서비스업,2020,104000000000.0,1.02860587,-18.088409314638664,8.653846153846146
크라운해태홀딩스,기타금융,2020,138000000000.0,0.681099592,0.20549799419053993,-2.1739130434782594
태경산업,화학,2020,172000000000.0,0.679572346,-0.5745706138548523,13.953488372093027
태경케미컬,화학,2020,164000000000.0,1.283891391,-21.008835551885095,-12.804878048780488
태광산업,화학,2020,892000000000.0,0.386544535,11.040762224202695,30.04484304932735
태림포장,종이목재,2020,414000000000.0,1.157177871,-18.447670781633885,-25.120772946859905
태양금속,운수장비,2020,49911000000.0,0.888046701,3.7457204629602003,14.494800745326675
태영건설,건설업,2020,476000000000.0,0.955080746,-3.2838759582742183,-10.924369747899155
태원물산,운수장비,2020,30362000000.0,0.967175797,39.01738548157652,45.68210262828536
TP,섬유의복,2020,95336182260.0,0.878832156,5.558837335032618,15.38116735156121
텔코웨어,서비스업,2020,117000000000.0,1.060031302,-8.087502400943247,-9.401709401709402
TBH글로벌,섬유의복,2020,36499433250.0,0.701665459,33.18599868545047,28.857142857142847
티에이치엔,전기전자,2020,46170000000.0,0.926280553,5.09114974369973,70.37037037037037
파미셀,의약품,2020,1040000000000.0,15.05396019,-42.7551276459168,-24.807692307692307
팜스코,음식료품,2020,177000000000.0,0.868846586,5.8659074940532685,27.118644067796605
팬오션,운수창고업,2020,2680000000000.0,0.9735773,-8.44290412276456,7.835820895522394
퍼스텍,기계,2020,103000000000.0,1.321822462,12.811933740614556,31.06796116504855
퍼시스,기타제조업,2020,341000000000.0,0.759590672,12.020140895042486,20.82111436950147
페이퍼코리아,종이목재,2020,87324806525.0,1.116475202,-6.781791647890079,-24.826910236317868
평화산업,운수장비,2020,65059176915.0,1.194458013,9.960454089230497,45.99156118143459
평화홀딩스,운수장비,2020,51627894980.0,0.870619963,6.905020394070616,26.345609065155816
POSCO홀딩스,철강금속,2020,23700000000000.0,0.697045024,-4.9566670459439415,0.8438818565400741
포스코스틸리온,철강금속,2020,104000000000.0,0.746817912,35.63174513146918,217.3076923076923
포스코인터내셔널,유통업,2020,1800000000000.0,0.836004157,11.372086275403536,53.8888888888889
풀무원,음식료품,2020,631000000000.0,1.069649469,-3.202966204623059,4.437400950871639
풍산,철강금속,2020,783000000000.0,0.740158396,0.23045310425688914,11.494252873563227
풍산홀딩스,기타금융,2020,223000000000.0,0.482653227,-11.316653436567625,32.28699551569507
KH필룩스,전기전자,2020,369000000000.0,1.257673109,-30.76446957728505,-2.981029810298108
KC코트렐,기계,2020,140000000000.0,1.454224767,-20.763047353600726,-22.142857142857142
KTcs,서비스업,2020,94547275000.0,0.804642596,2.7369260724546596,16.343913666470034
금호타이어,화학,2020,1090000000000.0,0.979118449,3.1370824471105285,21.100917431192666
대성산업,유통업,2020,141000000000.0,0.686951136,19.03675460258647,46.09929078014186
대성에너지,전기가스업,2020,147000000000.0,0.760957202,19.781810804124554,71.42857142857142
도화엔지니어링,서비스업,2020,275000000000.0,1.039811947,-5.55347485346791,-6.181818181818177
한화엔진,기계,2020,277000000000.0,1.114237677,10.114138691075691,40.794223826714806
락앤락,화학,2020,538000000000.0,0.837458254,5.5980262629306,11.152416356877314
롯데하이마트,유통업,2020,735000000000.0,0.644518775,-9.869893239339689,-19.183673469387752
무학,음식료품,2020,205000000000.0,0.465356144,28.29952987576756,16.09756097560975
벽산,비금속광물,2020,172000000000.0,0.74159892,29.001314214427374,55.81395348837211
삼부토건,건설업,2020,630000000000.0,2.028626424,-39.90967096857653,-49.20634920634921
삼양사,음식료품,2020,640000000000.0,0.723240841,0.5579513450070905,3.4375000000000044
삼원강재,운수장비,2020,105000000000.0,0.583848369,12.98252063799119,20.952380952380945
세아특수강,철강금속,2020,101000000000.0,0.613189718,11.639587864061362,33.66336633663367
신세계인터내셔날,유통업,2020,1150000000000.0,1.446111962,-11.804184840841536,-9.565217391304348
신세계푸드,서비스업,2020,253000000000.0,0.965726982,7.356529570383286,25.296442687747046
아이마켓코리아,유통업,2020,309000000000.0,0.903136273,4.884833919188636,15.857605177993527
인바이오젠,유통업,2020,259000000000.0,2.86813164,-63.60086362702655,-26.640926640926644
SJM,운수장비,2020,51418138910.0,0.456564529,19.838198599961764,48.7101669195751
에이블씨엔씨,화학,2020,200000000000.0,1.169732424,12.660563814549786,-12.0
영흥,철강금속,2020,106000000000.0,0.879924338,-6.291329448373551,0.9433962264151052
우진,의료정밀,2020,88788818430.0,0.67712092,52.75986170978149,88.08674667932507
유니켐,기타제조업,2020,97225135345.0,0.977749053,-8.136754390699474,-3.555684805922754
이마트,유통업,2020,4220000000000.0,0.719191141,2.5904555740349444,-0.23696682464454666
이연제약,의약품,2020,388000000000.0,1.497590797,21.90149249428113,64.94845360824742
롯데에너지머티리얼즈,전기전자,2020,2350000000000.0,2.381496577,58.7421331405928,164.68085106382978
조선선재,기계,2020,135000000000.0,1.139937282,-5.170407085606654,2.2222222222222143
지역난방공사,전기가스업,2020,467000000000.0,0.779927187,1.1762866012260176,-3.854389721627405
KTis,서비스업,2020,89615150000.0,0.735701547,-2.1063291307718335,-1.3592233009708687
스카이라이프,서비스업,2020,421000000000.0,0.648576791,9.600873152428303,3.8004750593824133
코오롱인더,화학,2020,1170000000000.0,0.777487406,17.037488578946824,75.21367521367522
코오롱플라스틱,화학,2020,171000000000.0,0.913085982,90.65757905809137,188.88888888888889
티웨이홀딩스,비금속광물,2020,78981281680.0,0.923308278,6.526861443345577,-3.774420710312276
하나투어,서비스업,2020,781000000000.0,1.931773677,69.8337353936312,33.16261203585147
한국항공우주,운수장비,2020,2510000000000.0,1.24821914,5.640576541712061,25.89641434262948
한국화장품,유통업,2020,205000000000.0,3.326251277,3.183827563848851,-31.707317073170728
HL홀딩스,기타금융,2020,392000000000.0,0.747518102,2.6292243555594785,22.44897959183674
한미약품,의약품,2020,4340000000000.0,2.864256615,-21.726088219228924,-23.271889400921665
한세엠케이,유통업,2020,44795347340.0,0.779239741,33.33078567921754,15.994236311239195
한전산업,서비스업,2020,155000000000.0,1.441087106,102.17490107777012,156.7741935483871
현대위아,운수장비,2020,1450000000000.0,0.731742848,9.81346127212166,49.65517241379311
현대홈쇼핑,유통업,2020,978000000000.0,0.696706486,-18.375657981171724,-22.188139059304703
휠라홀딩스,유통업,2020,2650000000000.0,1.212200255,-19.977400846199288,-17.73584905660377
GS리테일,유통업,2020,2650000000000.0,0.99797589,-12.84144910554903,19.999999999999996
미원화학,화학,2020,136000000000.0,1.185344842,21.316589404790285,31.61764705882353
선진,음식료품,2020,269000000000.0,0.897001718,-1.139492243425111,1.486988847583648
인터지스,운수창고업,2020,98167984200.0,0.764223266,-3.915016505137392,5.9408531687054955
시디즈,기타제조업,2020,111000000000.0,1.649601011,4.331899927527405,10.81081081081081
한국종합기술,서비스업,2020,53874000000.0,0.748166222,8.454555837993972,45.32520325203253
LG헬로비전,서비스업,2020,300000000000.0,0.775509541,9.730039929966505,43.66666666666668
대한해운,운수창고업,2020,743000000000.0,0.966899951,-14.676643623079466,13.458950201884257
동일고무벨트,화학,2020,135000000000.0,0.76318281,-12.54847930864691,-22.22222222222222
사조씨푸드,음식료품,2020,104000000000.0,0.656100682,-8.396414378365192,-8.112583028846155
애경케미칼,화학,2020,286000000000.0,0.803123752,8.382844217014274,84.61538461538463
지엠비코리아,운수장비,2020,152000000000.0,0.843439684,-12.210018090635632,-25.657894736842103
한국콜마,화학,2020,1160000000000.0,1.066439597,-22.01140361445151,-20.603448275862068
한국타이어앤테크놀로지,화학,2020,4880000000000.0,0.762494146,-5.609731723763289,0.8196721311475308
휴비스,화학,2020,284000000000.0,0.780597707,2.0595069465147775,4.225352112676051
DSR,철강금속,2020,100000000000.0,0.751114456,-4.8514990903064215,-8.320000000000006
NHN,서비스업,2020,1460000000000.0,0.849225696,-29.631874916794786,-39.726027397260275
동아에스티,의약품,2020,748000000000.0,1.108120424,-13.933081608827024,-19.11764705882353
한진칼,운수창고업,2020,4210000000000.0,1.728609541,-6.835685225458321,-2.137767220902609
현대로템,운수장비,2020,1880000000000.0,1.126531149,10.42234678590319,20.744680851063823
신송홀딩스,유통업,2020,48320884930.0,0.748278197,15.390683232749591,27.05018359853122
아세아시멘트,비금속광물,2020,282000000000.0,0.715396364,9.298824308813526,68.43971631205675
종근당,의약품,2020,2470000000000.0,3.022561804,-44.710883701751435,-48.582995951417004
AJ네트웍스,서비스업,2020,216000000000.0,0.954713416,-3.6976521339677104,17.129629629629626
BGF,기타금융,2020,469000000000.0,0.355589025,7.174922791838134,7.889125799573571
디와이파워,기계,2020,131000000000.0,0.799658157,-5.285423106113585,9.160305343511443
HL만도,운수장비,2020,2760000000000.0,1.21292532,-4.072569941898818,7.971014492753614
코스맥스,화학,2020,1000000000000.0,1.612278906,-14.844858858433774,-0.8000000000000007
쿠쿠홀딩스,기타금융,2020,711000000000.0,0.945540052,-13.014229988429937,-4.2194092827004255
화인베스틸,철강금속,2020,81410250000.0,1.028637482,2.777059897181555,10.526315789473696
삼성에스디에스,서비스업,2020,13800000000000.0,1.759459673,-17.950103366762427,-12.318840579710145
서연이화,운수장비,2020,198000000000.0,0.759281143,-5.603140074295254,-3.535353535353536
씨에스윈드,기계,2020,3060000000000.0,3.970554048,-48.83595386333348,-9.477124183006536
JW생명과학,의약품,2020,329000000000.0,1.914511564,-26.867078615358007,-33.43465045592705
LIG넥스원,기계,2020,671000000000.0,0.999418767,29.021048391019466,125.03725782414308
LS에코에너지,기타금융,2020,238000000000.0,1.214542014,-5.94849393163932,2.1008403361344463
SK디앤디,서비스업,2020,819000000000.0,1.16815557,-11.577389217088596,-13.919413919413914
경보제약,의약품,2020,391000000000.0,1.927266503,-23.744107900369606,-34.271099744245525
금호에이치티,운수장비,2020,307000000000.0,1.242995867,-8.173189927428782,35.50488599348534
삼일씨엔에스,비금속광물,2020,120000000000.0,0.51807245,5.6596862079811405,-1.6666666666666718
동서,유통업,2020,3380000000000.0,2.302662281,-11.510847907965537,-8.579881656804734
동일제강,철강금속,2020,36600000000.0,0.372711863,26.07249450495759,58.076573770491805
두산밥캣,기계,2020,2970000000000.0,0.84176461,15.529157254544113,37.710437710437716
두올,운수장비,2020,91350045000.0,0.773081243,12.691832312377027,56.54070011678702
삼성바이오로직스,의약품,2020,54700000000000.0,8.791399357,-10.477944927692807,9.140767824497264
샘표식품,음식료품,2020,240000000000.0,1.179111867,-17.915374606267108,-15.000000000000002
세진중공업,운수장비,2020,380000000000.0,1.489056662,-17.276773984843842,-11.842105263157897
다이나믹디자인,기계,2020,85939862274.0,1.149288124,14.897681566924458,-8.09115622949247
HDC랩스,건설업,2020,173000000000.0,1.040916449,7.949932300474183,83.23699421965318
용평리조트,서비스업,2020,205000000000.0,0.810326386,1.3152654515683038,15.121951219512187
이노션,서비스업,2020,1190000000000.0,1.199623311,-6.294799901566773,-6.72268907563025
일동제약,의약품,2020,450000000000.0,1.322719317,43.76417684085276,77.77777777777777
잇츠한불,화학,2020,571000000000.0,1.202625364,-28.67225299931392,-32.04903677758318
제이에스코퍼레이션,기타제조업,2020,100000000000.0,0.900056705,27.901209068821963,185.0
제주항공,운수창고업,2020,706000000000.0,1.419022922,8.95000750382524,24.079320113314438
토니모리,화학,2020,157000000000.0,1.463764903,-34.593832859510776,-44.790290117834395
한솔제지,종이목재,2020,330000000000.0,0.824627422,-1.73122802118022,-2.7272727272727226
해성디에스,전기전자,2020,415000000000.0,1.477441279,44.0889339738016,100.0
해태제과식품,음식료품,2020,240000000000.0,0.962165832,-0.463014363203873,-3.3333333333333326
핸즈코퍼레이션,운수장비,2020,182000000000.0,0.843148285,-1.6494669143518603,-40.10989010989011
현대코퍼레이션홀딩스,유통업,2020,102000000000.0,0.656261088,-4.621023789848722,5.882352941176472
화승엔터프라이즈,기타제조업,2020,860000000000.0,1.278936709,5.827389148777651,18.60465116279071
셀트리온,의약품,2020,48500000000000.0,9.971221484,-48.8541794083771,-43.71134020618557
카카오,서비스업,2020,34400000000000.0,3.26149489,-20.110821022932825,45.93023255813953
HDC,기타금융,2020,660000000000.0,0.616819622,-1.5078001198865931,-5.454545454545457
BGF리테일,유통업,2020,2340000000000.0,1.693810384,-2.1807379591551768,7.264957264957261
F&F홀딩스,기타금융,2020,1300000000000.0,1.914661084,-67.55345469799082,0.0
HD한국조선해양,기타금융,2020,7680000000000.0,0.812141122,-2.6679123138896976,-12.760416666666663
HD현대,기타금융,2020,4480000000000.0,0.750782932,4.86381035630683,-5.35714285714286
HD현대건설기계,기계,2020,645000000000.0,0.719198193,9.788620812065929,23.875968992248065
HD현대일렉트릭,전기전자,2020,591000000000.0,0.961277941,7.368210793053032,21.319796954314718
LX세미콘,전기전자,2020,947000000000.0,1.551953377,69.98381421093424,187.22280887011618
LX인터내셔널,유통업,2020,957000000000.0,0.851562717,-6.223318135239586,7.628004179728309
OCI홀딩스,화학,2020,2220000000000.0,0.962197494,-7.795204567431558,11.711711711711704
SK케미칼,화학,2020,4860000000000.0,2.841244362,-62.60801174974755,-42.181069958847736
경동도시가스,전기가스업,2020,110000000000.0,0.646938029,13.18655778079172,20.9090909090909
넷마블,서비스업,2020,11300000000000.0,1.685614723,-14.323790288820348,-5.309734513274334
대덕,기타금융,2020,247000000000.0,0.329257414,12.2111139462451,15.789473684210531
더블유게임즈,서비스업,2020,1110000000000.0,1.174225864,-22.291084707362575,-4.504504504504503
덴티움,의료정밀,2020,455000000000.0,1.443575458,27.769333205164525,69.89010989010988
동국홀딩스,철강금속,2020,775000000000.0,0.748766789,6.880082524600328,96.12903225806451
동아타이어,화학,2020,136000000000.0,0.415932912,25.203349620960047,24.264705882352942
동양피스톤,운수장비,2020,75982014200.0,0.943378017,-2.8600564687527696,9.185441941074512
롯데웰푸드,음식료품,2020,655000000000.0,0.763381552,3.793359156261089,18.015267175572514
롯데이노베이트,서비스업,2020,618000000000.0,1.315339264,-11.474237037601275,-9.870550161812297
미원에스씨,화학,2020,533000000000.0,1.831115727,52.81222599646209,108.25515947467169
삼양패키징,화학,2020,302000000000.0,0.989754566,6.644462502030013,17.549668874172177
성안머티리얼스,섬유의복,2020,19729677420.0,1.08198448,-1.9701278894499352,126.80115273775216
세아제강지주,기타금융,2020,185000000000.0,0.504998297,18.78076194779723,130.8108108108108
CR홀딩스,비금속광물,2020,322000000000.0,0.670823146,-2.2658049428723848,0.6211180124223503
아시아나IDT,서비스업,2020,267000000000.0,1.667206021,-27.779342394781338,-24.71910112359551
애경산업,화학,2020,647000000000.0,1.722726177,-21.02572323076739,-22.41112828438949
에어부산,운수창고업,2020,269000000000.0,1.153227388,13.139866740660523,62.82527881040891
오리온,음식료품,2020,4900000000000.0,2.127397194,-25.887642681548073,-16.53061224489796
우진아이엔에스,건설업,2020,61509540000.0,0.67014247,-6.514078267566004,-11.77199504337051
제일약품,의약품,2020,921000000000.0,2.8260013,-37.19987687196039,-45.928338762214985
진에어,운수창고업,2020,608000000000.0,1.914813103,12.903942510779864,43.42105263157894
케이씨텍,의료정밀,2020,641000000000.0,1.721068101,-26.9474092704714,-21.684867394695782
콘텐트리중앙,서비스업,2020,622000000000.0,1.242557333,-8.72442857330914,60.61093247588425
콜마홀딩스,기타금융,2020,482000000000.0,0.749247759,-20.55167281454625,-24.27385892116183
쿠쿠홈시스,서비스업,2020,877000000000.0,1.481902547,-16.058867263691933,0.3420752565564511
크라운제과,음식료품,2020,119000000000.0,0.897702684,-0.8916249380401808,5.042016806722693
테이팩스,화학,2020,178000000000.0,1.39013992,72.47282287958467,115.73033707865167
티웨이항공,운수창고업,2020,276000000000.0,1.225053399,15.579667968416434,27.898550724637673
포스코퓨처엠,전기전자,2020,6340000000000.0,3.547421862,-9.169746442747728,76.65615141955836
하나제약,의약품,2020,417000000000.0,1.668048854,-19.067142742091427,-14.148681055155876
한일홀딩스,비금속광물,2020,314000000000.0,0.545408223,-3.224966228644477,23.885350318471342
현대지에프홀딩스,기타금융,2020,856000000000.0,0.565161539,-1.1835216196479426,-2.219626168224298
호전실업,섬유의복,2020,73120000000.0,0.8747539,5.115144270862926,30.89328672045952
화승코퍼레이션,운수장비,2020,156000000000.0,0.945679993,-5.13354373142586,-33.97435897435898
효성중공업,전기전자,2020,580000000000.0,0.8951618,-1.993601491931396,-6.206896551724139
효성첨단소재,화학,2020,668000000000.0,1.120509106,49.02848661008559,299.70059880239523
효성티앤씨,화학,2020,913000000000.0,1.070034085,3.5948607188527104,146.44030668127056
효성화학,화학,2020,499000000000.0,1.040085742,11.271985785956474,93.9879759519038
AK홀딩스,기타금융,2021,256000000000.0,0.791880396,0.05170869263444455,-10.9375
BYC,섬유의복,2021,321000000000.0,0.765230623,-19.421177293894054,-19.31464174454829
CJ,기타금융,2021,2850000000000.0,0.675598211,2.420110020095967,0.7017543859649145
CJCGV,서비스업,2021,951000000000.0,1.171562261,-4.78952129715281,-14.931650893796
CJ대한통운,운수창고업,2021,2870000000000.0,0.873025682,-7.869875699716234,-25.435540069686414
CJ씨푸드,음식료품,2021,144000000000.0,1.575721067,-22.030054193595415,-25.0
CJ제일제당,음식료품,2021,6070000000000.0,0.823588213,-1.1430402780667204,-1.976935749588138
CS홀딩스,기타금융,2021,74002296200.0,0.326598454,-15.74984460887865,-10.140405616224646
DB,서비스업,2021,191000000000.0,0.590249892,18.94334459276785,-15.18324607329843
DB하이텍,전기전자,2021,3240000000000.0,2.376300495,-57.478409396198856,-48.76543209876543
DRB동일,화학,2021,105000000000.0,0.554395303,4.341006655317936,-22.55771428571428
DSR제강,철강금속,2021,68112000000.0,0.645350627,-13.345158026785342,0.9513742071881603
E1,유통업,2021,331000000000.0,0.739267351,-2.0908807861041323,-5.740181268882171
GKL,서비스업,2021,813000000000.0,1.809050872,26.616787424427947,43.91143911439115
GS,기타금융,2021,3700000000000.0,0.663127591,-4.133327186502179,11.621621621621614
GS건설,건설업,2021,3390000000000.0,0.902283951,-12.361770801351657,-46.607669616519175
GS글로벌,유통업,2021,196000000000.0,0.898169678,-5.998567232860874,-5.102040816326525
JW중외제약,의약품,2021,503000000000.0,1.497044329,-10.123180928198149,-11.928429423459242
JW홀딩스,기타금융,2021,235000000000.0,0.934254557,-4.367389026286562,-10.63829787234043
KC그린홀딩스,기타금융,2021,100000000000.0,0.823992422,-8.444934703537843,-36.73335639999999
KEC,전기전자,2021,537000000000.0,1.643441312,-42.43380520545171,-47.2998137802607
주성코퍼레이션,전기전자,2021,71952027500.0,2.886616336,77.75855027933298,109.86205009997806
KG케미칼,화학,2021,426000000000.0,0.721359031,-20.734096001079948,-33.098591549295776
KISCO홀딩스,철강금속,2021,269000000000.0,0.317641567,-10.704809298463125,-5.947955390334569
그린케미칼,화학,2021,222000000000.0,1.468079038,5.250341841608663,3.603603603603611
KPX케미칼,화학,2021,259000000000.0,0.589980142,-6.513907717253309,-4.633204633204635
KPX홀딩스,화학,2021,268000000000.0,0.393255796,-5.389584645816637,-14.925373134328357
KR모터스,운수장비,2021,83158823320.0,1.195522506,-8.60957493342247,-35.25937687594496
KSS해운,운수창고업,2021,275000000000.0,0.952931625,-7.250854330708146,-22.18181818181818
LF,섬유의복,2021,504000000000.0,0.60884472,-11.515505464184695,-7.738095238095233
LG,기타금융,2021,12900000000000.0,0.648519957,-17.446844276528562,-3.100775193798455
LG디스플레이,전기전자,2021,8800000000000.0,0.843787007,-4.283418291602114,-49.43181818181818
LG생활건강,화학,2021,18400000000000.0,2.711231964,-30.43970722381171,-35.32608695652174
LG유플러스,통신업,2021,5940000000000.0,0.895684343,-8.820503743024567,-18.855218855218858
LG이노텍,전기전자,2021,8610000000000.0,1.684715439,-30.27792754738328,-30.545876887340306
LG전자,전기전자,2021,23700000000000.0,1.067519955,-19.25591545499494,-37.130801687763714
LX하우시스,화학,2021,581000000000.0,0.889087698,-9.410738241932115,-48.88123924268503
LG화학,화학,2021,45600000000000.0,1.438268889,-23.303865331679287,-2.412280701754388
LS,기타금융,2021,1740000000000.0,0.764908742,3.0867059955761444,28.735632183908045
LS네트웍스,유통업,2021,237000000000.0,0.758333221,-4.91556296990977,-20.253164556962023
LSELECTRIC,전기전자,2021,1670000000000.0,1.071719695,-2.6845959941046105,1.1976047904191711
MH에탄올,음식료품,2021,75260965200.0,0.97908484,-6.822660741024233,-25.392156862745097
NAVER,서비스업,2021,62100000000000.0,2.129833368,-45.19695697621354,-53.14009661835748
NICE,서비스업,2021,606000000000.0,0.76835986,-1.8868545527612524,-19.3069306930693
NI스틸,철강금속,2021,96525394875.0,0.867096416,-2.143648694310829,32.60759012253664
SNT에너지,기계,2021,139000000000.0,0.682064349,5.971241578556685,0.7194244604316502
SNT모티브,운수장비,2021,688000000000.0,0.852532048,-8.052962016039078,-10.755813953488369
SNT다이내믹스,운수장비,2021,298000000000.0,0.596412723,4.909829866255211,4.36241610738255
SNT홀딩스,기타금융,2021,287000000000.0,0.370582558,5.273021241328912,-10.801393728222997
S-Oil,화학,2021,9870000000000.0,1.154104306,-8.39274088974763,-2.634245187436679
SBS,서비스업,2021,901000000000.0,1.122537138,-26.26969540850951,-29.966703662597116
SG세계물산,유통업,2021,138000000000.0,0.656933893,-16.584875915360943,-21.739130434782606
SG글로벌,운수장비,2021,82284381690.0,0.782402417,-2.775175731595425,-6.830601092896171
SH에너지화학,화학,2021,108000000000.0,1.137039431,-14.078633390859075,-15.517784879629627
SIMPAC,철강금속,2021,419000000000.0,0.859106378,-18.95613676843173,-26.730310262529834
SK,기타금융,2021,18700000000000.0,0.716896328,-1.8892176554710982,-24.59893048128342
SKC,화학,2021,6610000000000.0,1.699929865,-30.965093198124393,-49.31921331316188
SK가스,유통업,2021,1180000000000.0,0.816363003,-4.2823295361903995,-9.322033898305083
SK네트웍스,유통업,2021,1260000000000.0,0.879540419,-4.089622628246714,-23.412698412698408
SK디스커버리,기타금융,2021,933000000000.0,0.689526345,-20.707179505954908,-34.19078242229367
SK이노베이션,화학,2021,22200000000000.0,1.052647223,-17.558910332108468,-35.13513513513513
SK텔레콤,통신업,2021,12700000000000.0,1.010845945,-6.705242409613666,-18.11023622047244
SK하이닉스,전기전자,2021,95400000000000.0,1.344353281,-31.83850086501184,-42.76729559748428
SPC삼립,음식료품,2021,611000000000.0,1.225598604,-4.1634892397445995,0.654664484451728
STX,유통업,2021,117000000000.0,0.992336009,8.245633762948534,34.18803418803418
STX엔진,기계,2021,221000000000.0,0.924666767,14.385110046893267,39.81900452488687
STX중공업,기계,2021,134000000000.0,0.954679468,6.961930598469723,50.0
TCC스틸,철강금속,2021,227000000000.0,1.19687062,-11.747684390481572,4.405286343612325
WISCOM,화학,2021,52876211100.0,0.502773369,-11.417146877562645,-21.884057971014492
YGPLUS,서비스업,2021,506000000000.0,2.615514807,-42.711232985958006,-44.66403162055336
가온전선,전기전자,2021,99016258600.0,0.743387485,2.500804946965185,25.23195862300538
강남제비스코,화학,2021,162000000000.0,0.447183728,-3.3826441019338738,-16.666666666666664
강원랜드,서비스업,2021,5150000000000.0,1.494471431,-8.232886587712906,-3.689320388349515
갤럭시아에스엠,서비스업,2021,84164162420.0,2.24970732,-45.17844316744277,-44.353518821603934
경농,화학,2021,239000000000.0,1.006025444,-14.625332279369275,-17.573221757322177
경동나비엔,전기전자,2021,800000000000.0,1.374136765,-29.034647362775424,-38.5
경동인베스트,기타금융,2021,83603563050.0,0.383496968,63.996699968694415,178.69625587686002
경방,유통업,2021,377000000000.0,0.704764787,-10.272668461229472,-21.485411140583555
경인양행,화학,2021,289000000000.0,1.063279658,-22.409744060014724,-41.17647058823529
경인전자,전기전자,2021,57805329600.0,0.972808513,-36.211010316271775,-34.2391304347826
계룡건설,건설업,2021,291000000000.0,0.800953484,-6.371541046945484,-43.986254295532646
계양전기,기계,2021,143000000000.0,0.858381836,9.725176430690464,-22.377622377622373
고려산업,음식료품,2021,72573726750.0,0.856380501,8.645708176860989,19.243986254295532
고려아연,철강금속,2021,9640000000000.0,1.191522102,-2.3999471727801702,16.182572614107894
고려제강,철강금속,2021,447000000000.0,0.518743401,-4.57512942897178,0.4474272930648837
광동제약,의약품,2021,389000000000.0,0.844138088,-11.356906454385696,-19.79434447300771
광명전기,전기전자,2021,111000000000.0,0.977888921,-14.672784701689034,-18.595561013513517
광전자,전기전자,2021,189000000000.0,0.908725824,-34.80439354169823,-32.804232804232804
광주신세계,유통업,2021,290000000000.0,0.464723615,-10.591040009877695,-11.724137931034484
국도화학,화학,2021,509000000000.0,0.784063603,-12.700102851222383,-24.361493123772103
국동,유통업,2021,150000000000.0,1.279961684,-43.625514808769864,-59.78090462666666
국보,운수창고업,2021,101000000000.0,1.678978777,-22.8087001006803,-25.1096380990099
국제약품,의약품,2021,118000000000.0,1.356031665,-6.283002690796302,-5.932203389830503
극동유화,화학,2021,138000000000.0,0.862241654,-9.887678309728232,-7.971014492753625
금강공업,철강금속,2021,237000000000.0,0.827692072,-7.832322936639158,-20.253164556962023
금비,비금속광물,2021,65000000000.0,0.713292772,28.977286342108076,67.6923076923077
금양,화학,2021,239000000000.0,1.387462174,300.5323052504349,481.58995815899584
금호건설,건설업,2021,434000000000.0,0.873965875,-4.4066925381955,-38.94009216589862
금호석유,화학,2021,5380000000000.0,1.036748838,-25.301267904579994,-26.765799256505574
금호전기,전기전자,2021,69522973320.0,1.610144717,-26.08429736567587,-63.53744020221947
기아,운수장비,2021,33300000000000.0,0.976190635,-18.83106131211759,-27.927927927927932
까뮤이앤씨,건설업,2021,129000000000.0,1.15314189,-5.727284783661791,-25.44623534883721
깨끗한나라,종이목재,2021,161000000000.0,0.885384119,-9.376895430851972,-31.055900621118017
이엔플러스,기계,2021,246000000000.0,2.688628188,2.371002776974529,12.195121951219523
남광토건,건설업,2021,137000000000.0,1.178400068,-20.21806027254913,-37.00821684671533
남선알미늄,철강금속,2021,281000000000.0,1.125828845,-16.34723766559739,0.7117437722419906
남성,유통업,2021,114000000000.0,0.979862158,-16.6168453052965,-38.693448421052636
남양유업,음식료품,2021,326000000000.0,0.480829858,28.34516507916196,20.24539877300613
비비안,섬유의복,2021,88339180350.0,0.924634707,-23.44659651630403,-57.16694772344013
남해화학,화학,2021,522000000000.0,1.069566093,-16.77881892241324,-18.965517241379317
넥센,화학,2021,256000000000.0,0.593064489,0.8536329680666421,-9.375
넥센타이어,화학,2021,687000000000.0,0.761310108,-1.3245196529033887,-10.480349344978169
노루페인트,화학,2021,308000000000.0,0.944502186,-24.355295986578053,-47.4025974025974
노루홀딩스,기타금융,2021,176000000000.0,0.614319482,-9.846438339066054,-21.590909090909093
녹십자,의약품,2021,2550000000000.0,1.425609823,-31.333067841803164,-40.78431372549019
녹십자홀딩스,서비스업,2021,1320000000000.0,0.830935936,-17.837210737748144,-37.34848484848485
농심,음식료품,2021,1940000000000.0,0.90915322,4.779016896623878,11.855670103092786
농심홀딩스,기타금융,2021,352000000000.0,0.482650252,-7.48554752645193,-12.5
다우기술,서비스업,2021,1020000000000.0,0.922424017,-1.1126673645575735,-15.588235294117647
키다리스튜디오,서비스업,2021,530000000000.0,2.05926316,-43.69060003967633,-36.79245283018868
