,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,사회_등급,t-1년도_사회등급,t-2년도_사회등급
0,AK홀딩스,기타금융,A006840,12,2013,Annual,2374994472.0,702558263.0,300681262,141634818,1169177816.0,2374994472.0,1739973013.0,1351772260,272943954,349773376,196176418,635021459.0,2240972021.0,1849771603.0,108947072,6606882,4400201,108312126,182498203,19058960,-160310908,26.74,41.32,274.0,154.54,82.54,18.91,4.86,108947071.7,17.46,123.63146181505653,54.34970364326661,413.3461312852583,123.63146181505653,215.6714033671641,202.8287564166828,24.31531766513668,423.50821889198,302.50970344157446,-44.002662796641246,1049.631550483968,-422.9962126373318,0.9435693629690268,3.528970539875881,1.287934930172391,3.0,3.0,3.0
1,AK홀딩스,기타금융,A006840,12,2014,Annual,2773153876.0,860690585.0,330216202,229358723,1349566942.0,2773153876.0,1946141284.0,1273322616,384587781,461811659,442035089,827012591.0,2873874157.0,2148505513.0,147517194,9681363,37157968,94294011,219740235,-193620872,2781660,29.82,37.87,235.32,127.0,74.76,12.9,5.13,147517194.0,25.24,16.764645505246456,22.50807233050791,15.428716105574836,16.764645505246456,11.848934981154224,-5.80346603650529,30.233802224941808,28.24230423535483,35.40262376211452,-12.942332052461047,20.406793813745104,-1115.9047083366563,1.0363197591996876,3.475006533485776,1.476703762788067,3.0,3.0,3.0
2,AK홀딩스,기타금융,A006840,12,2015,Annual,2495514993.0,969178974.0,224543905,203315762,940933616.0,2495514993.0,1593921534.0,1232855273,321221478,599867254,173049776,901593459.0,2807147867.0,1970075403.0,106316161,9634828,50463121,-37443062,141247058,143427170,-146375693,36.13,30.97,176.79,85.73,70.18,-4.33,3.79,106316161.1,29.82,-10.011665252433332,12.604807220006942,-30.278848220335263,-10.011665252433332,-18.09836484615677,-3.178090335591744,9.018105505481966,-2.321823655272881,-27.92964798394959,-139.70884428704596,-35.72089426408414,-174.07629586545815,1.1248771796098762,3.113540630733436,1.7611581292558156,3.0,3.0,3.0
3,AK홀딩스,기타금융,A006840,12,2016,Annual,2741946503.0,1179857738.0,266392319,197859303,958537543.0,2741946503.0,1730525758.0,1314767741,381560718,361981331,208072515,1011420745.0,2921831064.0,2001793180.0,213669705,13670138,53427031,133322341,318306281,-128595637,-74273803,36.89,27.5,171.1,74.56,68.51,13.94,7.31,213669704.6,31.49,9.874976134835832,21.73785953387801,1.8708999976891016,9.874976134835832,8.570323010643266,6.644126832558062,12.181464373290218,4.085399217767671,100.97575287730716,-456.0668756203752,125.35427321962348,-189.6591887018338,1.0656046938928918,2.8888383775438577,1.6884065726804396,3.0,3.0,3.0
4,AK홀딩스,기타금융,A006840,12,2017,Annual,2944784347.0,1218481945.0,279391346,217784154,1103018831.0,2944784346.0,1792720288.0,1307593984,363444962,340615780,239496379,1152064058.0,3392454611.0,2328175652.0,265641267,14057626,63903795,185414017,280933528,-292512574,-39324783,39.12,25.81,155.61,65.98,68.63,17.14,7.83,265641267.1,31.37,7.397585758076341,3.273632553825734,15.073096411832454,7.397585721605893,3.5939673080555234,-0.5456292222794978,13.905519903094344,16.107144345153014,24.323318085734247,39.07197819156205,-11.741129607178568,127.46695053114436,1.152021408445771,2.944675330718459,1.8923502086232875,3.0,3.0,3.0
5,AK홀딩스,기타금융,A006840,12,2018,Annual,3397931239.0,1306700266.0,268844631,227029929,1396079428.0,3397931239.0,1924033598.0,1331030391,327964818,453840494,286561671,1473897641.0,3711183103.0,2665568343.0,269717896,18434400,52378017,206620399,317257801,-224601813,89961083,43.38,22.98,130.54,52.97,71.83,15.74,7.27,269717896.1,28.17,15.3881180624192,7.240018726744446,26.56895682681233,15.388118101603077,7.324807493894991,1.792330592429514,27.93538959619206,9.39521757981745,1.5346369357589262,11.437313285758766,12.929846166314473,-23.216356162521755,1.0921889944106664,2.517938152395754,1.928855663881188,3.0,3.0,3.0
6,BYC,섬유의복,A001460,12,2013,Annual,525157538.0,76641710.0,11406882,60457067,69384235.0,525157538.0,177223435.0,89963375,7949967,18059695,27130027,347934103.0,182448693.0,108950483.0,25118122,0,1824775,15514678,38274235,-36977060,-2589990,66.25,15.82,50.94,23.88,59.72,4.55,13.77,25118121.58,40.28,3.8975830926082367,-46.55778448691332,19.76568474810989,3.8975830926082367,2.97156810352428,16.311766830082707,4.375689096264668,-15.91671140579477,-24.800276966437902,-37.06164646580119,29.219986239442285,41.01155654509625,0.3474170697327018,0.5243771490833137,1.0294840126532927,3.0,3.0,3.0
7,BYC,섬유의복,A001460,12,2014,Annual,608388101.0,82095340.0,10814621,66578997,87275949.0,608388101.0,242958473.0,118618722,7598875,55168746,60053467,365429628.0,176909795.0,102833028.0,27901295,0,2310122,19050210,27875362,-85796016,57732834,60.07,23.31,66.49,38.8,58.13,5.34,15.77,27901295.0,41.87,15.84868481884001,7.115746765044784,25.786425403407563,15.84868481884001,37.09161714419993,31.85223653514555,5.02840188677911,-3.035866088665262,11.080338729145446,22.788304082108567,-27.16938170024822,132.02497981180764,0.2907844428732507,0.4841145365476496,0.7281482831841802,3.0,3.0,3.0
8,BYC,섬유의복,A001460,12,2015,Annual,691464609.0,91849038.0,15057363,68567867,65860300.0,691464609.0,313347277.0,127449261,9433371,63286502,114077000,378117332.0,182195988.0,111111979.0,21130659,0,4142345,13158137,28069051,-83676887,59092255,54.68,29.12,82.87,53.25,60.98,3.54,11.6,21130659.0,39.02,13.655182910949136,11.88093989256882,-24.53785864877849,13.655182910949136,28.97153704122925,7.444473225735826,3.471996528973298,2.988072537193309,-24.266386201787405,-30.9291761088198,0.6948394069286046,-2.4699620084923324,0.2634928608471992,0.481850400869749,0.5814506822728828,3.0,3.0,3.0
9,BYC,섬유의복,A001460,12,2016,Annual,733018518.0,118647018.0,15522850,68256885,66665983.0,733018518.0,339167415.0,157857292,13467742,69649468,98400000,393851103.0,211857618.0,144343998.0,16154497,0,4830726,17543266,43942199,-37856352,18071354,53.73,30.07,86.12,55.97,68.13,4.55,7.63,16154496.94,31.87,6.0095496514413815,29.17611396212991,1.223321181349002,6.0095496514413815,8.2401028811238,23.858930810120583,4.161081671865818,16.28006759402407,-23.549487973848805,33.32636679493457,56.55035505119144,-54.758890588269615,0.2890208266198262,0.5379129736752318,0.6246402473539505,3.0,3.0,3.0
10,BYC,섬유의복,A001460,12,2017,Annual,745823200.0,112685946.0,19107107,62400941,67609243.0,745823200.0,346484954.0,135470772,9084735,31636476,122500000,399338246.0,195815808.0,126448218.0,17207998,0,4708126,6190457,23542700,-30880876,8823245,53.54,30.64,86.76,57.23,64.58,1.56,8.79,17207998.0,35.42,1.746842908544366,-5.024207182349915,1.414904509845738,1.746842908544366,2.1575005959814764,-14.181492483730176,1.3932023950685712,-7.571976949160264,6.521410106424241,-64.71320106529765,-46.42348235690253,-18.42617059351096,0.2625499019070471,0.4903507489237582,0.5651495273875586,3.0,3.0,3.0
11,BYC,섬유의복,A001460,12,2018,Annual,738431267.0,89810780.0,6020221,54609508,66659239.0,738431267.0,331027820.0,82142590,5113114,11537425,155000000,407403447.0,197864080.0,124040905.0,21346821,0,4646381,9092446,49052410,-21463281,-20660506,55.17,28.31,81.25,51.31,62.69,2.25,10.79,21346821.0,37.31,-0.9911106278270744,-20.299928085087025,-1.4051392351782432,-0.9911106278270744,-4.461127047958335,-39.36508311918382,2.0196415146271685,1.0460197370786295,24.05174035933757,46.87842916928426,108.35507397197436,-30.496528013000667,0.2679519257138931,0.4856710993905753,0.5977264388231781,3.0,3.0,3.0
12,CJ,기타금융,A001040,12,2013,Annual,22123704854.0,6536537209.0,2379216183,1293816082,8833246209.0,22123704854.0,13522759512.0,6510093116,1198161316,2122552719,2685707899,8600945342.0,18851698863.0,13346666623.0,786067040,45319483,434702779,322608337,1476476541,-1798328283,352089120,38.88,40.33,157.22,103.73,70.8,3.8,4.17,786067040.0,29.2,3.4541153913547173,3.1621208699039505,8.116410925987715,3.4541153913547173,4.013364589148116,-2.8424617260587093,2.586899424011136,6.939436694785695,-26.0500782379421,-43.42751467624374,-5.534484544842311,-26.841800716862675,0.8521040660869051,2.191817075146808,1.3940718864571344,5.0,3.0,3.0
13,CJ,기타금융,A001040,12,2014,Annual,23039318812.0,6993888486.0,2516322061,1421771573,9108937572.0,23039318812.0,13969444303.0,7200766956,1302361117,2164251359,2443390507,9069874509.0,19572301244.0,13482375700.0,1003117885,42427906,442907486,508633144,1760986073,-1932689490,-73476774,39.37,39.05,154.02,99.2,68.88,5.76,5.13,1003117885.0,31.12,4.13861043637298,6.996843471957659,3.121065081590313,4.13861043637298,3.303207386063578,10.609277435717711,5.452065422508068,3.8224798000265015,27.6122562014558,57.66274012937242,19.26949220658156,7.471450472649876,0.8495173578572033,2.1579462014141964,1.4010794430668057,5.0,5.0,3.0
14,CJ,기타금융,A001040,12,2015,Annual,23562143506.0,6950205084.0,2655668392,1495391511,9475638230.0,23562143506.0,13698687478.0,7684516234,1398350609,2050571122,1420790955,9863456028.0,21166707211.0,14473552196.0,1225330266,55313523,448254647,551115547,2295614169,-1461473396,-637090027,41.86,36.57,138.88,87.35,68.38,5.82,5.79,1225330266.0,31.62,2.2692714930776736,-0.624593916352012,4.025723692817951,2.2692714930776736,-1.9382075559144063,6.718024357071006,8.749641664970476,8.146236597951262,22.152170180875608,8.352267936357682,30.35958683586932,-24.38136578266382,0.8983353830100385,2.1459726845147142,1.5451631585138057,5.0,5.0,5.0
15,CJ,기타금융,A001040,12,2016,Annual,27009587950.0,7862451114.0,3284666049,1699383558,10372814813.0,27009587950.0,15755138247.0,8662186804,1762992046,2882199670,1834967495,11254449703.0,23954197397.0,16501957752.0,1252913231,59560918,463558773,569823382,2091748639,-3344703500,1230498734,41.67,36.27,139.99,87.04,68.89,5.4,5.23,1252913231.0,31.11,14.631285320548717,13.125454845930706,9.468244367535329,14.631285320548717,15.012027774943014,12.72260400302514,14.102497857255102,13.16921974784715,2.251063714441859,3.3945395120562605,-8.880653062391863,128.85832264578562,0.886877557752598,2.128420138624347,1.5204054081570002,5.0,5.0,5.0
16,CJ,기타금융,A001040,12,2017,Annual,29325383064.0,8333253000.0,3551768653,1733006295,11492884161.0,29325383064.0,17333214255.0,9363258715,2034998735,2920089020,1592710545,11992168809.0,26898599989.0,18608585681.0,1325955339,57743357,520515907,1137728417,2240404302,-2863799623,718215319,40.89,36.14,144.54,88.37,69.18,9.79,4.93,1325955339.0,30.82,8.573974243098359,5.987978547322004,10.798123442792452,8.573974243098359,10.0162625250241,8.093474856444583,6.554910506227185,12.291802322580647,5.829781839058579,99.6633435796778,7.106765135559856,-14.378071987546882,0.9172463299216326,2.243013788199252,1.5518529681383668,5.0,5.0,5.0
17,CJ,기타금융,A001040,12,2018,Annual,31729548648.0,8869354295.0,3534816257,2023661340,12970204923.0,31729548648.0,19207738403.0,10998410550,2088316945,4106708423,1767900780,12521810245.0,29523435477.0,21170216737.0,1332475208,49770826,564177426,880027278,1541092351,-2126012873,827350780,39.46,37.96,153.39,96.19,71.71,7.18,4.51,1332475208.0,28.29,8.198241021278818,6.433277556795658,12.854221284272116,8.198241021278818,10.814636687821878,17.46349091455175,4.416560877649678,9.758260612349368,0.4917110560388238,-22.650496827662515,-31.21364971383633,-25.76251299408736,0.930471334607558,2.357760970606371,1.5370594318584023,6.0,5.0,5.0
18,CJ대한통운,운수창고업,A000120,12,2013,Annual,4608720687.0,1329685385.0,693587719,14854492,1816461640.0,4608720687.0,2360513240.0,956993741,341668380,249048598,804918021,2248207446.0,3795045156.0,3497499003.0,64177360,0,6932050,-60061094,-73828143,-127284077,161392732,48.78,36.38,105.0,74.57,92.16,-2.62,1.69,64177360.06,7.84,25.59528457829552,96.2198296945744,11.90584937395096,25.59528457829552,75.96875881075871,59.38115609578085,-3.430109899753342,44.43747232699447,-55.12936314452824,-186.3295035363477,-163.1339036820742,-41.89523439183225,0.8234487211830461,1.688031575000842,1.6077203430555635,5.0,4.0,4.0
19,CJ대한통운,운수창고업,A000120,12,2014,Annual,4542856099.0,1264507113.0,750681544,9665212,1793168810.0,4542856099.0,2262195616.0,869980044,322851896,217211392,701553281,2280660483.0,4560087295.0,4081489293.0,167079481,0,8908157,59451740,259803712,-67368357,-179312544,50.2,33.64,99.19,67.01,89.5,2.63,3.66,167079481.2,10.5,-1.4291295236395385,-4.901781484196732,-1.2823188492986803,-1.4291295236395385,-4.16509521463222,-9.092399800763172,1.443507228736407,20.15897328100198,160.34022122443182,-198.98544305569925,-451.90335479520326,-47.07243939082812,1.0037930314376,1.999459072926814,2.0157793882843418,5.0,5.0,4.0
20,CJ대한통운,운수창고업,A000120,12,2015,Annual,4500489064.0,1239297511.0,795501657,9904924,1772594157.0,4500489064.0,2128783996.0,1285580125,390689710,209336849,312024763,2371705068.0,5055766404.0,4506506640.0,186633718,0,6957032,48984004,171874165,-86381816,-100776380,52.7,31.21,89.76,59.23,89.14,2.11,3.69,186633717.8,10.86,-0.93260790297377,-1.9936306993316169,-1.1473907467752564,-0.93260790297377,-5.89743959613438,47.77122002582394,3.992027120154207,10.869947808751323,11.703553831364854,-17.607114610943263,-33.844607655182394,28.223130037147847,1.1233815552273498,2.131701142867398,2.374955098074685,4.0,5.0,5.0
21,CJ대한통운,운수창고업,A000120,12,2016,Annual,5521193039.0,1511133286.0,1061758766,15248404,2036542847.0,5521193039.0,2781927821.0,1362369307,587109362,365933811,394120586,2739265218.0,6081945642.0,5410826301.0,228444490,0,12169048,68210131,208404672,-705460945,543229979,49.61,32.53,101.56,65.57,88.97,2.67,3.76,228444490.4,11.03,22.67984568976613,21.93466642087043,14.890531425801148,22.67984568976613,30.68154524964777,5.973115211313651,15.497717442158798,20.29720434053504,22.402582152920505,39.24980693697477,21.254216420484127,716.6776037679041,1.1015636655047227,2.2202836008849727,2.1862341632622826,5.0,4.0,5.0
22,CJ대한통운,운수창고업,A000120,12,2017,Annual,6285983376.0,1803525145.0,1307444028,15658455,2429542803.0,6285983376.0,3526210932.0,1890070241,700583305,476903075,468350842,2759772444.0,7110391208.0,6354235538.0,235651420,0,19548423,54178650,246413341,-689603421,456478719,43.9,35.65,127.77,81.2,89.37,1.97,3.31,235651420.4,10.63,13.851903593983362,19.34917731671222,19.29740670955793,13.851903593983362,26.754220773868177,38.734059207633045,0.7486396667706785,16.90981186839091,3.154783903958469,-20.57096327816757,18.237915990674143,-2.2478245057208635,1.1311501769393162,2.5764411205201525,2.0164395565432387,4.0,5.0,4.0
23,CJ대한통운,운수창고업,A000120,12,2018,Annual,7868566775.0,2180844615.0,1336459742,21224162,3306401976.0,7868566775.0,4737828935.0,2614012912,823066860,913901426,415957840,3130737840.0,9219680477.0,8391607543.0,242686926,0,17813132,66600069,61839216,-843492927,778549278,39.79,37.12,151.33,93.31,91.02,2.26,2.63,242686925.6,8.98,25.176385369428942,20.921220369234163,36.0915301396318,25.176385369428942,34.360338231745914,38.30242153418466,13.441883471462043,29.66488351058392,2.9855563781453043,22.926778352727496,-74.90427435907377,22.31565292655357,1.1717102670200064,2.9448906130703043,1.9459715839233864,4.0,4.0,5.0
24,CJ제일제당,음식료품,A097950,12,2013,Annual,13004490092.0,3705058462.0,1367698827,1006681614,6254477598.0,13004490092.0,8191910984.0,3708909347,720032707,1519777463,1791039503,4812579108.0,10847718244.0,8769557560.0,345479026,31879664,60113279,71061595,590904368,-769103669,60720288,37.01,45.02,170.22,121.66,80.84,1.42,3.18,345479026.0,19.16,5.181280424736734,10.15498963557353,12.18478021637852,5.181280424736734,14.686905135189932,9.428053216942445,-7.823273362102212,9.822150341051428,-43.872796748230094,-77.12970350030946,-26.60045168746954,-33.48646245990131,0.8341517558364872,2.2540342715546693,1.3241987449799173,5.0,3.0,4.0
25,CJ제일제당,음식료품,A097950,12,2014,Annual,13382531013.0,3973270952.0,1550189237,1065579494,6383896491.0,13382531013.0,8432650582.0,4122438480,829508678,1568249389,1594127294,4949880431.0,11701797228.0,9258425633.0,579930251,29315349,54351316,137851320,688561505,-537171145,-141392305,36.99,44.44,170.36,120.15,79.12,2.82,4.96,579930251.0,20.88,2.9070030299193306,7.239089281609279,2.0692198664423067,2.9070030299193306,2.938747728951152,11.149615542221024,2.8529676067404752,7.873351471609258,67.86265079953073,93.98849688076942,16.526724507137168,-30.15621083976392,0.8744083773564725,2.364056544621613,1.3876772331795877,5.0,5.0,3.0
26,CJ제일제당,음식료품,A097950,12,2015,Annual,13751265058.0,4018510915.0,1623243021,1097567509,6690180982.0,13751265058.0,8366031773.0,4335743182,849032607,1440731948,847546302,5385233285.0,12924472295.0,10038444150.0,751413820,41907485,63701289,253666762,1154573133,-693002656,-364487974,39.16,41.79,155.35,106.7,77.67,4.91,5.81,751413820.0,22.33,2.7553386174992367,1.1386075489573155,4.797767185476753,2.7553386174992367,-0.790010309951672,5.174236147727784,8.79521960315408,10.4486092450345,29.569688545183336,84.01475009452213,67.67901263954627,29.009657806545054,0.9398751489762752,2.3999837353378464,1.54487487565032,4.0,5.0,5.0
27,CJ제일제당,음식료품,A097950,12,2016,Annual,15766238539.0,4880693006.0,2028582036,1280152136,7280517951.0,15766238539.0,9705761673.0,4699232648,1113728302,1801456466,1155176755,6060476866.0,14563257246.0,11275152096.0,843638184,44597484,59696396,353548749,800141934,-1408917160,725943103,38.44,42.26,160.15,109.93,77.42,6.18,5.79,843638184.0,22.58,14.653004450872388,21.45526313694235,8.823931229787462,14.653004450872388,16.013923163951628,8.383556191912845,12.538799068943218,12.679704931813628,12.273445276798345,39.37527574069794,-30.69802932959813,103.30617030131556,0.9236989031959488,2.402988670363815,1.5004754636117676,4.0,4.0,5.0
28,CJ제일제당,음식료품,A097950,12,2017,Annual,16868123895.0,4963468349.0,2254297260,1303515516,8179383526.0,16868123895.0,10724270560.0,5496914149,1291759319,1913735363,949940590,6143853335.0,16477174023.0,12922488246.0,776575241,43255652,71932925,412797743,1180837049,-1463909010,265353628,36.42,42.3,174.55,116.12,78.43,6.76,4.71,776575241.0,21.57,6.988891822702881,1.6959752006168172,12.34617620682521,6.988891822702881,10.493858404058498,16.974718230634835,1.3757410653236102,13.14209276585898,-7.9492541082042845,16.75836618502644,47.578448125679664,3.9031286977865953,0.9768231562422964,2.681895729693554,1.53643774006015,5.0,4.0,4.0
29,CJ제일제당,음식료품,A097950,12,2018,Annual,19497022884.0,5522437502.0,2558227901,1497619027,9741713669.0,19497022884.0,12188810794.0,6680407860,1351497082,2624754311,890805111,7308212090.0,18670059989.0,15126473806.0,832709680,35664516,70254279,925388625,471425123,-1034629208,520965345,37.48,40.7,166.78,108.58,81.02,13.76,4.46,832709680.0,18.98,15.585011145070204,11.261664499434488,19.1008300079558,15.585011145070204,13.656315604928192,21.530147259354628,18.95160400992872,13.308629033953356,7.228461073226522,124.1748267019958,-60.07703828405201,-29.32421339492951,0.9575851708273556,2.554668605546723,1.5317376161249812,6.0,5.0,4.0
30,DB,서비스업,A012030,12,2013,Annual,638356756.0,186036732.0,131588822,12021095,65961160.0,638356756.0,392079771.0,378025446,102350903,39504796,0,246276986.0,442931289.0,395900735.0,10813086,0,229614,-63801967,10099470,-25441972,4616599,38.58,40.08,159.2,103.89,89.38,-23.53,2.44,10813086.22,10.62,-7.928545109017826,-0.2098574642489969,0.9019953523485836,-7.928545109017826,-1.336512566940662,9.019830900859915,-16.780488571687002,-18.65996299486251,-50.48035686832628,-2261.024815793556,-129.52471945074825,-201.96034426742543,0.6938616766202127,1.7985086474949794,1.1296968672224612,3.0,3.0,3.0
31,DB,서비스업,A012030,12,2014,Annual,365853366.0,137506858.0,42066264,10136177,60637831.0,365853366.0,255603853.0,247019030,44864634,28337977,0,110249513.0,254222497.0,226910287.0,-13421851,0,78246,-124525731,27490640,101909938,-124553193,30.13,35.36,231.84,117.35,89.26,-69.85,-5.28,-13421850.91,10.74,-42.68825972917251,-26.086178508016367,-8.070399307713815,-42.68825972917251,-34.80820182380692,-34.655449093762854,-55.2335300221678,-42.60452957072536,-224.12599881291985,95.17537915406275,172.19883815685378,-500.5583293622051,0.6948753807556878,2.3058831742866746,0.9945957152688149,3.0,3.0,3.0
32,DB,서비스업,A012030,12,2015,Annual,276200611.0,182404085.0,31545791,1929080,3583519.0,276200611.0,110370381.0,65381289,29235219,6316671,0,165830230.0,203671200.0,180662767.0,9761079,0,44904,13186937,-13076502,104611832,-86400902,60.04,15.37,66.56,25.6,88.7,9.55,4.79,9761078.89,11.3,-24.5051059609494,32.65090021910035,-94.09029158711168,-24.5051059609494,-56.81975067879748,-73.53188173397005,50.41357144135412,-19.88466701277032,-172.72528207920055,-110.58972864009928,-147.56710647696815,2.651256641918476,0.73740314788804,1.2281910240370528,1.8453429095257,3.0,3.0,3.0
33,DB,서비스업,A012030,12,2016,Annual,214971054.0,54657980.0,31510231,4889026,3790812.0,214971054.0,63423582.0,42142337,20881411,2713849,0,151547472.0,204809968.0,177059335.0,10903255,0,39335,-20712779,14350199,6888938,-18602822,70.5,11.21,41.85,15.91,86.45,-13.05,5.32,10903255.3,13.55,-22.16850888863529,-70.03467329144519,5.7846212061384295,-22.16850888863529,-42.53568627256982,-35.54373484438338,-8.612879569665921,0.5591207789810149,11.701329330497169,-257.0704326561961,-209.7403495216076,-93.41476210836264,0.952732771175788,1.35145750237259,3.2292400009826,3.0,3.0,3.0
34,DB,서비스업,A012030,12,2017,Annual,197512862.0,64597177.0,34091442,5440698,5108250.0,197512862.0,58372533.0,48999531,16311586,5455920,0,139140329.0,196815885.0,173518470.0,3848653,0,3539595,-957332,7959587,1755205,-8345695,70.45,7.23,41.95,10.27,88.16,-0.66,1.96,3848652.83,11.84,-8.121182677924633,18.184347463993355,34.7534512394706,-8.121182677924633,-7.963992005371123,16.271508625636976,-8.186967975288962,-3.90317086519929,-64.7017977658965,-95.3780610511028,-44.533263963795896,-74.5213993797012,0.9964712323392894,1.4145135807462408,3.3717208228740048,3.0,3.0,3.0
35,DB,서비스업,A012030,12,2018,Annual,288416201.0,83654778.0,30551958,8353681,4688281.0,288416201.0,150848167.0,60507431,13110997,63687,0,137568033.0,237112636.0,202065915.0,1620858,0,7136254,-3975420,6756873,-84811256,92789384,47.7,35.23,109.65,73.85,85.22,-2.87,0.68,1620858.1,14.78,46.02400981866184,29.50221957841903,-8.221386972055011,46.02400981866184,158.42319880139516,23.48573499611659,-1.1300073898775964,20.474338745574315,-57.88505744737185,315.2603276606235,-15.110256348727646,-4931.985779438869,0.8221196839077705,1.7236027209896938,1.5718628917777966,3.0,3.0,3.0
36,DB하이텍,전기전자,A000990,12,2013,Annual,1058391832.0,222960700.0,59216339,72377687,636040366.0,1058391833.0,853635085.0,476867874,29717748,6452198,276846544,204756748.0,493752028.0,404500718.0,-9610612,44409000,0,-83046768,28380938,-14425742,-18089531,19.35,62.57,416.9,323.4,81.92,-33.51,-1.95,-9610612.21,18.08,-8.582402696551094,-27.878078183378964,-7.200097563275032,-8.582402610177041,-1.5258039519210786,-14.14488785863015,-29.61105554377862,-16.42462411902691,-38.3910682096937,165.11802345337117,-61.58332854945623,-70.72230299812551,0.4665115631769161,2.41140784283212,0.5784111228277362,3.0,3.0,3.0
37,DB하이텍,전기전자,A000990,12,2014,Annual,984876636.0,247582371.0,81730237,69179569,591787281.0,984876636.0,864173902.0,376436760,36235325,7547467,391619824,120702734.0,567718224.0,430813375.0,45560248,41769000,0,-77008844,48078139,-43635104,1205904,12.26,66.85,715.95,545.5,75.89,-47.32,8.03,45560248.36,24.11,-6.945933800441495,11.043054224354345,-6.957590644490641,-6.945933888361743,1.2345810505199672,-21.06057452719073,-41.05066857186069,14.980433862643295,-574.0618807626403,-7.27051051523161,69.40292459678395,202.4808290623803,0.5764358735381758,4.703441299018132,0.6569490500535852,4.0,3.0,3.0
38,DB하이텍,전기전자,A000990,12,2015,Annual,984643712.0,337757266.0,92048122,83459568,533140340.0,984643712.0,730586221.0,244044785,44271640,5218482,399748737,254057491.0,666594987.0,436915515.0,124968815,49406000,0,126733352,152722221,-12209258,-71767078,25.8,53.39,287.57,206.91,65.54,67.63,18.75,124968814.9,34.46,-0.0236500685960039,36.422179267359866,-9.910138808812963,-0.0236500685960039,-15.458425750978066,-35.16977858379187,110.48196886741604,17.416520876032337,174.29353545222145,-264.5698668064671,217.65418582445548,-72.01964271701978,0.6769910566391755,2.623795836037757,0.9124111129383043,4.0,4.0,3.0
39,DB하이텍,전기전자,A000990,12,2016,Annual,986788572.0,368924211.0,110259838,76344778,547700934.0,986788572.0,644871257.0,274231115,44199479,15253525,282487037,341917315.0,773140180.0,483129939.0,172427930,53738000,0,88344018,248312191,-121031883,-118529941,34.65,42.8,188.6,123.51,62.49,29.65,22.3,172427929.7,37.51,0.2178310767499303,9.227616438605343,2.731099657549829,0.2178310767499303,-11.73235431167542,12.369176419811634,34.5826543646375,15.983497487658129,37.97676644369237,-30.29142162988004,62.59074113386552,891.3123549359019,0.7834912178127657,2.2611904869456523,1.1989062492825602,4.0,4.0,4.0
40,DB하이텍,전기전자,A000990,12,2017,Annual,993950720.0,353662841.0,85706099,75018890,555566835.0,993950720.0,538152775.0,145225195,33883223,11286143,315595985,455797946.0,679737744.0,426170592.0,143195168,54428000,0,110175089,183124083,-101904145,-85790774,45.86,35.77,118.07,78.01,62.7,27.62,21.07,143195167.8,37.3,0.7258037033691878,-4.1367222711225065,1.436167169289515,0.7258037033691878,-16.54880425225713,-47.04277266275929,33.30648259214366,-12.080918624614744,-16.9536118655487,24.71143094261345,-26.25247988730445,-15.803883675841012,0.6838746935059316,1.491313749799127,1.2630943768709546,4.0,4.0,4.0
41,DB하이텍,전기전자,A000990,12,2018,Annual,1066533840.0,383378937.0,98855166,42891649,597570491.0,1066533840.0,508142309.0,156796450,36469258,15890934,277380073,558391531.0,669279136.0,453942755.0,112993143,52810000,0,86828768,180343534,-117302225,-50894632,52.36,28.6,91.0,54.62,67.83,17.12,16.88,112993142.6,32.17,7.302486787272522,8.402380051004577,7.560504579075533,7.302486787272522,-5.576569961940637,7.967801317119938,22.5085667674334,-1.538623990254684,-21.09151127222394,-21.190199356226525,-1.5183961358048117,15.110356894707277,0.627527332841122,1.1985839663460085,1.3171096445739967,4.0,4.0,4.0
42,DL,화학,A000210,12,2013,Annual,10783047096.0,6933025544.0,1126780129,1036183567,1402233581.0,10783047096.0,5912711841.0,4460407571,1612364000,327261000,415848000,4870335255.0,9846917119.0,9338152143.0,39658239,0,9505000,-10332432,34694667,-269731488,320313170,45.17,17.1,121.4,37.86,94.83,-0.21,0.4,39658238.55,5.17,-2.0299176750636305,-4.924030941049528,-7.578345104814255,-2.0299176750636305,-2.8780484952610763,-6.656924084409466,-0.9801442096662116,-3.9638790700096016,-91.84074103878082,-102.57803016998554,-95.75282517050752,-18.916030333516165,0.913185023800252,2.0218150503891748,1.66538085802176,4.0,5.0,5.0
